order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id,profit_ratio,profit_per_order,sales_per_customer,year,month
ORD-100189,2017-07-09,South,Oklahoma,Consumer,Office Supplies,3,0.055,130.46,21.52,C10444,0.165,21.52,3201.99,2017,2017-07
ORD-100190,2016-03-03,Central,Kansas,Consumer,Technology,6,0.1797,1231.3,103.42,C12841,0.084,103.42,1723.41,2016,2016-03
ORD-100191,2016-06-28,West,Arizona,Home Office,Technology,2,0.052,668.85,92.12,C11951,0.1377,92.12,2849.72,2016,2016-06
ORD-100192,2017-11-30,South,Louisiana,Consumer,Office Supplies,2,0.0473,115.97,11.77,C12756,0.1015,11.77,2443.63,2017,2017-11
ORD-100193,2015-05-01,South,South Carolina,Consumer,Office Supplies,5,0.055,243.58,-30.48,C10189,-0.1251,-30.48,1269.99,2015,2015-05
ORD-100194,2014-12-23,Central,Kansas,Corporate,Furniture,4,0.0919,745.77,94.64,C12014,0.1269,94.64,1532.83,2014,2014-12
ORD-100195,2014-06-19,Central,Illinois,Consumer,Furniture,1,0.0375,275.9,33.89,C11404,0.1228,33.89,459.57,2014,2014-06
ORD-100196,2014-01-03,West,Nevada,Consumer,Office Supplies,3,0.2421,136.13,16.66,C10583,0.1224,16.66,2361.33,2014,2014-01
ORD-100197,2014-09-10,South,Arkansas,Corporate,Office Supplies,2,0.0607,172.79,16.39,C12835,0.0949,16.39,1791.1,2014,2014-09
ORD-100198,2017-05-08,West,California,Consumer,Technology,2,0.1591,486.65,28.21,C10031,0.058,28.21,2477.82,2017,2017-05
ORD-100199,2015-09-07,West,Idaho,Corporate,Office Supplies,2,0.0747,90.94,14.26,C11028,0.1568,14.26,3643.01,2015,2015-09
ORD-100200,2014-10-29,South,Tennessee,Consumer,Furniture,4,0.0178,488.56,44.97,C12426,0.092,44.97,1450.93,2014,2014-10
ORD-100201,2017-05-04,East,Florida,Consumer,Furniture,2,0.0646,414.1,57.62,C13994,0.1391,57.62,5341.47,2017,2017-05
ORD-100202,2017-09-29,Central,Ohio,Corporate,Office Supplies,3,0.0743,135.17,20.51,C11117,0.1517,20.51,3159.96,2017,2017-09
ORD-100203,2015-05-11,South,Alabama,Consumer,Technology,2,0.1526,853.29,82.79,C13084,0.097,82.79,1735.13,2015,2015-05
ORD-100204,2016-02-23,South,Alabama,Home Office,Technology,5,0.1252,1176.65,147.37,C10098,0.1252,147.37,2614.19,2016,2016-02
ORD-100205,2015-08-17,Central,Wisconsin,Consumer,Office Supplies,4,0.0492,209.89,23.35,C11408,0.1112,23.35,521.05,2015,2015-08
ORD-100206,2017-08-17,West,Colorado,Consumer,Technology,1,0.0176,170.44,13.44,C10115,0.0789,13.44,1104.34,2017,2017-08
ORD-100207,2017-12-04,South,Louisiana,Consumer,Technology,5,0.0131,780.59,162.02,C10833,0.2076,162.02,1133.44,2017,2017-12
ORD-100208,2015-06-01,Central,Illinois,Corporate,Office Supplies,2,0.0857,104.6,-5.68,C11960,-0.0543,-5.68,2696.33,2015,2015-06
ORD-100209,2014-05-03,South,Oklahoma,Corporate,Technology,1,0.1874,244.81,21.51,C10629,0.0879,21.51,1521.49,2014,2014-05
ORD-100210,2016-10-18,Central,Kansas,Corporate,Office Supplies,1,0.0362,48.31,7.56,C12080,0.1565,7.56,1276.57,2016,2016-10
ORD-100211,2016-03-09,Central,Kansas,Corporate,Office Supplies,1,0.0833,56.36,8.65,C11452,0.1535,8.65,2891.63,2016,2016-03
ORD-100212,2015-01-03,Central,Iowa,Consumer,Office Supplies,2,0.1071,101.92,13.39,C13544,0.1314,13.39,1899.74,2015,2015-01
ORD-100213,2016-05-07,Central,Ohio,Corporate,Technology,3,0.0816,256.17,27.84,C12117,0.1087,27.84,1579.19,2016,2016-05
ORD-100214,2015-04-22,South,Kentucky,Consumer,Furniture,3,0.1414,1078.22,48.26,C13887,0.0448,48.26,4512.72,2015,2015-04
ORD-100215,2015-08-18,East,Pennsylvania,Consumer,Technology,4,0.1205,1424.84,145.61,C13639,0.1022,145.61,4175.37,2015,2015-08
ORD-100216,2015-05-19,West,California,Corporate,Furniture,3,0.0029,546.14,81.11,C11058,0.1485,81.11,1115.04,2015,2015-05
ORD-100217,2014-03-22,West,Oregon,Consumer,Office Supplies,3,0.0144,166.52,40.56,C12187,0.2436,40.56,972.94,2014,2014-03
ORD-100218,2014-04-24,West,Colorado,Corporate,Office Supplies,4,0.0633,189.59,40.99,C13697,0.2162,40.99,4217.89,2014,2014-04
ORD-100219,2017-06-05,South,Louisiana,Corporate,Technology,6,0.0147,1968.7,334.31,C13403,0.1698,334.31,4077.67,2017,2017-06
ORD-100220,2015-06-30,South,South Carolina,Corporate,Office Supplies,5,0.0963,263.46,39.08,C11979,0.1483,39.08,3071.83,2015,2015-06
ORD-100221,2015-01-10,Central,Kansas,Consumer,Office Supplies,2,0.0874,132.4,-16.8,C10897,-0.1269,-16.8,1964.93,2015,2015-01
ORD-100222,2014-06-02,West,Oregon,Consumer,Office Supplies,3,0.0455,186.93,17.45,C13838,0.0934,17.45,3035.71,2014,2014-06
ORD-100223,2014-07-14,Central,Illinois,Consumer,Technology,4,0.0492,860.19,86.05,C13210,0.1,86.05,4887.32,2014,2014-07
ORD-100224,2014-01-20,South,Alabama,Consumer,Furniture,1,0.0828,342.32,27.27,C12441,0.0797,27.27,5008.05,2014,2014-01
ORD-100225,2017-07-07,Central,Kansas,Corporate,Office Supplies,3,0.1094,151.74,21.4,C11552,0.141,21.4,1836.64,2017,2017-07
ORD-100226,2014-07-19,South,Tennessee,Corporate,Office Supplies,4,0.1102,177.54,25.44,C13365,0.1433,25.44,935.72,2014,2014-07
ORD-100227,2017-08-29,South,South Carolina,Corporate,Technology,3,0.077,542.05,68.19,C11951,0.1258,68.19,2849.72,2017,2017-08
ORD-100228,2014-08-05,East,New York,Consumer,Furniture,5,0.0822,1285.6,176.83,C10805,0.1375,176.83,3705.75,2014,2014-08
ORD-100229,2016-11-13,East,New Jersey,Home Office,Office Supplies,2,0.2908,142.18,15.14,C10451,0.1065,15.14,3495.31,2016,2016-11
ORD-100230,2015-08-12,Central,Iowa,Consumer,Office Supplies,1,0.0954,54.79,4.78,C10626,0.0872,4.78,234.08,2015,2015-08
ORD-100231,2014-12-30,East,New Jersey,Home Office,Office Supplies,3,0.0462,232.4,36.2,C11480,0.1558,36.2,398.13,2014,2014-12
ORD-100232,2017-11-22,West,Idaho,Consumer,Furniture,3,0.0106,622.75,45.81,C10068,0.0736,45.81,1528.9,2017,2017-11
ORD-100233,2015-04-09,Central,Illinois,Consumer,Technology,2,0.1852,684.03,7.27,C10596,0.0106,7.27,1466.32,2015,2015-04
ORD-100234,2016-10-03,East,North Carolina,Corporate,Furniture,3,0.1753,458.32,4.11,C11468,0.009,4.11,1732.28,2016,2016-10
ORD-100235,2015-05-09,South,Texas,Corporate,Office Supplies,4,0.1362,217.91,27.97,C11345,0.1284,27.97,850.56,2015,2015-05
ORD-100236,2014-10-25,East,Georgia,Corporate,Technology,4,0.14,1160.83,181.46,C13816,0.1563,181.46,3299.96,2014,2014-10
ORD-100237,2017-01-04,West,Arizona,Consumer,Furniture,4,0.0552,640.38,74.84,C11012,0.1169,74.84,922.87,2017,2017-01
ORD-100238,2015-01-15,East,Pennsylvania,Home Office,Furniture,2,0.0882,239.53,-0.92,C10020,-0.0038,-0.92,1077.42,2015,2015-01
ORD-100239,2014-10-18,Central,Kansas,Consumer,Office Supplies,3,0.1966,90.19,15.43,C12459,0.1711,15.43,6210.53,2014,2014-10
ORD-100240,2016-07-05,Central,Missouri,Corporate,Technology,1,0.0129,234.07,34.35,C11157,0.1468,34.35,573.02,2016,2016-07
ORD-100241,2016-12-24,East,New Jersey,Corporate,Office Supplies,4,0.1925,154.3,23.2,C11604,0.1504,23.2,3435.39,2016,2016-12
ORD-100242,2017-07-31,Central,Missouri,Consumer,Technology,4,0.0786,897.07,94.38,C10368,0.1052,94.38,2359.0,2017,2017-07
ORD-100243,2014-02-28,South,Arkansas,Consumer,Technology,1,0.0274,273.65,31.74,C10189,0.116,31.74,1269.99,2014,2014-02
ORD-100244,2017-04-15,Central,Michigan,Consumer,Furniture,1,0.1435,198.16,1.93,C12705,0.0097,1.93,1437.61,2017,2017-04
ORD-100245,2015-09-08,West,Utah,Consumer,Office Supplies,4,0.1538,278.17,50.13,C13239,0.1802,50.13,1611.31,2015,2015-09
ORD-100246,2016-07-13,Central,Ohio,Consumer,Furniture,5,0.0479,1528.68,77.11,C10519,0.0504,77.11,2826.41,2016,2016-07
ORD-100247,2016-06-18,West,California,Home Office,Office Supplies,1,0.0534,36.11,7.47,C10027,0.2069,7.47,1747.71,2016,2016-06
ORD-100248,2016-05-08,South,Kentucky,Corporate,Technology,3,0.2896,466.55,-5.09,C10186,-0.0109,-5.09,1714.34,2016,2016-05
ORD-100249,2014-07-25,West,Washington,Home Office,Furniture,1,0.0,135.51,2.78,C11139,0.0205,2.78,1142.1,2014,2014-07
ORD-100250,2017-01-16,West,Nevada,Home Office,Office Supplies,2,0.1196,114.05,23.96,C13255,0.2101,23.96,4687.19,2017,2017-01
ORD-100251,2014-04-24,Central,Kansas,Corporate,Office Supplies,4,0.1816,257.57,42.06,C12168,0.1633,42.06,1939.64,2014,2014-04
ORD-100252,2016-02-02,West,California,Home Office,Office Supplies,7,0.1021,550.69,-21.56,C13263,-0.0392,-21.56,4660.67,2016,2016-02
ORD-100253,2014-08-17,West,Oregon,Consumer,Office Supplies,3,0.1333,131.72,22.69,C13547,0.1723,22.69,3250.99,2014,2014-08
ORD-100254,2017-01-06,South,Oklahoma,Consumer,Office Supplies,4,0.1228,177.58,26.85,C11766,0.1512,26.85,1447.34,2017,2017-01
ORD-100255,2015-01-27,Central,Missouri,Corporate,Office Supplies,3,0.0803,190.61,44.76,C13496,0.2348,44.76,348.43,2015,2015-01
ORD-100256,2017-03-01,Central,Kansas,Consumer,Office Supplies,2,0.0308,135.66,23.17,C11297,0.1708,23.17,790.15,2017,2017-03
ORD-100257,2015-11-30,Central,Iowa,Consumer,Furniture,6,0.0539,547.14,-38.01,C13684,-0.0695,-38.01,2011.6,2015,2015-11
ORD-100258,2017-10-23,East,New York,Consumer,Furniture,3,0.2213,773.34,89.25,C10709,0.1154,89.25,773.34,2017,2017-10
ORD-100259,2014-11-26,West,Nevada,Corporate,Furniture,3,0.0524,897.37,121.18,C10697,0.135,121.18,4342.46,2014,2014-11
ORD-100260,2017-06-06,West,Colorado,Corporate,Office Supplies,2,0.1052,155.01,30.02,C12700,0.1937,30.02,1694.97,2017,2017-06
ORD-100261,2016-09-28,West,Colorado,Consumer,Furniture,4,0.1771,1105.68,60.51,C10680,0.0547,60.51,5733.9,2016,2016-09
ORD-100262,2016-09-02,West,Oregon,Consumer,Technology,5,0.1336,1380.78,39.25,C12287,0.0284,39.25,3588.92,2016,2016-09
ORD-100263,2014-08-11,South,Kentucky,Consumer,Technology,1,0.1652,227.98,26.43,C11100,0.1159,26.43,1677.87,2014,2014-08
ORD-100264,2016-10-26,South,Louisiana,Corporate,Office Supplies,4,0.2371,261.34,31.03,C11423,0.1187,31.03,1175.67,2016,2016-10
ORD-100265,2015-03-19,South,Kentucky,Consumer,Technology,3,0.0173,464.06,61.68,C13638,0.1329,61.68,2976.02,2015,2015-03
ORD-100266,2016-07-27,East,North Carolina,Consumer,Office Supplies,5,0.0669,193.55,40.02,C12001,0.2068,40.02,1342.42,2016,2016-07
ORD-100267,2015-12-08,South,Louisiana,Consumer,Furniture,2,0.2221,277.43,32.71,C10321,0.1179,32.71,2776.81,2015,2015-12
ORD-100268,2016-01-26,Central,Ohio,Consumer,Furniture,3,0.0377,804.85,22.24,C10216,0.0276,22.24,2840.08,2016,2016-01
ORD-100269,2015-10-01,South,Oklahoma,Corporate,Furniture,2,0.071,225.91,8.55,C10756,0.0378,8.55,1074.73,2015,2015-10
ORD-100270,2015-10-01,West,Utah,Consumer,Technology,1,0.098,354.71,62.45,C13467,0.1761,62.45,2256.84,2015,2015-10
ORD-100271,2016-12-16,East,Massachusetts,Consumer,Office Supplies,3,0.0578,181.87,41.65,C12154,0.229,41.65,2247.1,2016,2016-12
ORD-100272,2016-06-20,South,South Carolina,Consumer,Furniture,1,0.0124,171.99,11.74,C12367,0.0683,11.74,2809.29,2016,2016-06
ORD-100273,2014-05-04,Central,Iowa,Consumer,Technology,3,0.0567,1403.25,160.86,C13457,0.1146,160.86,2677.22,2014,2014-05
ORD-100274,2016-07-15,East,Florida,Consumer,Furniture,1,0.0067,385.4,24.01,C10185,0.0623,24.01,1766.73,2016,2016-07
ORD-100275,2017-01-04,West,Oregon,Corporate,Office Supplies,3,0.0899,144.75,19.08,C13213,0.1318,19.08,867.59,2017,2017-01
ORD-100276,2017-12-28,South,South Carolina,Corporate,Technology,2,0.092,538.25,80.95,C11285,0.1504,80.95,1005.86,2017,2017-12
ORD-100277,2017-03-17,Central,Minnesota,Consumer,Office Supplies,3,0.0383,141.16,32.84,C12031,0.2326,32.84,2903.58,2017,2017-03
ORD-100278,2017-12-25,West,California,Consumer,Technology,3,0.1098,870.52,116.28,C11702,0.1336,116.28,4149.31,2017,2017-12
ORD-100279,2017-05-09,Central,Minnesota,Consumer,Office Supplies,4,0.0654,233.11,48.87,C13316,0.2096,48.87,1116.3,2017,2017-05
ORD-100280,2014-09-17,Central,Minnesota,Corporate,Furniture,5,0.0149,934.12,29.36,C10730,0.0314,29.36,2325.32,2014,2014-09
ORD-100281,2016-01-16,Central,Kansas,Consumer,Technology,4,0.2674,1119.21,100.76,C11377,0.09,100.76,1513.29,2016,2016-01
ORD-100282,2014-11-04,Central,Iowa,Consumer,Technology,3,0.1442,612.52,153.62,C12740,0.2508,153.62,1712.49,2014,2014-11
ORD-100283,2017-07-03,Central,Kansas,Corporate,Technology,1,0.1059,155.49,20.39,C12034,0.1311,20.39,3999.37,2017,2017-07
ORD-100284,2014-02-02,Central,Iowa,Corporate,Furniture,6,0.1769,1497.55,62.9,C12767,0.042,62.9,2095.28,2014,2014-02
ORD-100285,2014-10-24,South,Kentucky,Consumer,Furniture,7,0.0529,1091.48,167.45,C12046,0.1534,167.45,2352.99,2014,2014-10
ORD-100286,2014-12-08,West,California,Home Office,Technology,4,0.0125,916.38,54.62,C12670,0.0596,54.62,4630.38,2014,2014-12
ORD-100287,2017-08-21,East,Virginia,Consumer,Furniture,1,0.0524,203.48,21.88,C11199,0.1075,21.88,2281.02,2017,2017-08
ORD-100288,2015-09-04,East,New York,Consumer,Office Supplies,3,0.3022,134.81,24.97,C10872,0.1852,24.97,1875.36,2015,2015-09
ORD-100289,2016-03-30,West,Utah,Corporate,Office Supplies,2,0.1016,90.64,12.12,C10266,0.1337,12.12,514.83,2016,2016-03
ORD-100290,2017-09-20,East,Georgia,Consumer,Furniture,5,0.2432,1976.45,85.94,C13852,0.0435,85.94,3979.3,2017,2017-09
ORD-100291,2017-10-16,South,Louisiana,Consumer,Technology,3,0.0086,667.05,117.7,C10505,0.1764,117.7,827.05,2017,2017-10
ORD-100292,2015-06-17,East,Massachusetts,Consumer,Office Supplies,4,0.0517,168.4,30.93,C11675,0.1837,30.93,3058.05,2015,2015-06
ORD-100293,2015-07-29,West,Oregon,Home Office,Office Supplies,2,0.0086,137.51,25.26,C11723,0.1837,25.26,3658.96,2015,2015-07
ORD-100294,2014-07-07,South,Oklahoma,Consumer,Office Supplies,2,0.0935,183.96,23.09,C10508,0.1255,23.09,4947.91,2014,2014-07
ORD-100295,2014-04-08,Central,Wisconsin,Corporate,Technology,4,0.0057,936.87,237.88,C12157,0.2539,237.88,1332.15,2014,2014-04
ORD-100296,2016-07-13,West,California,Consumer,Technology,4,0.1528,738.65,61.25,C13612,0.0829,61.25,1768.89,2016,2016-07
ORD-100297,2016-11-13,West,Nevada,Consumer,Technology,6,0.0539,2878.52,182.5,C12807,0.0634,182.5,3130.42,2016,2016-11
ORD-100298,2014-08-27,South,Oklahoma,Consumer,Technology,3,0.2211,1110.35,31.49,C12503,0.0284,31.49,2978.79,2014,2014-08
ORD-100299,2014-11-13,East,Massachusetts,Consumer,Office Supplies,3,0.2002,112.56,20.11,C11421,0.1787,20.11,4422.09,2014,2014-11
ORD-100300,2017-03-23,East,Massachusetts,Corporate,Furniture,2,0.1261,675.42,65.26,C11806,0.0966,65.26,3771.68,2017,2017-03
ORD-100301,2016-02-01,West,Arizona,Corporate,Furniture,5,0.0112,1362.43,187.74,C10999,0.1378,187.74,3138.78,2016,2016-02
ORD-100302,2014-02-06,Central,Missouri,Corporate,Technology,2,0.2913,465.15,-19.19,C13686,-0.0413,-19.19,2855.01,2014,2014-02
ORD-100303,2015-06-18,East,New Jersey,Home Office,Technology,5,0.0776,464.0,27.04,C13014,0.0583,27.04,2092.92,2015,2015-06
ORD-100304,2015-08-14,South,Texas,Corporate,Technology,4,0.0651,1173.67,202.1,C10326,0.1722,202.1,1911.87,2015,2015-08
ORD-100305,2014-07-19,South,South Carolina,Consumer,Furniture,4,0.036,715.62,101.77,C11500,0.1422,101.77,910.66,2014,2014-07
ORD-100306,2014-12-12,West,California,Corporate,Technology,2,0.0869,463.81,94.8,C13218,0.2044,94.8,2751.5,2014,2014-12
ORD-100307,2014-06-13,East,Georgia,Consumer,Technology,1,0.0908,268.78,27.15,C12948,0.101,27.15,3230.17,2014,2014-06
ORD-100308,2016-11-24,East,North Carolina,Consumer,Office Supplies,7,0.2152,362.6,74.56,C11734,0.2056,74.56,2740.14,2016,2016-11
ORD-100309,2015-04-23,East,Florida,Consumer,Office Supplies,5,0.0328,204.4,52.26,C13382,0.2557,52.26,2305.16,2015,2015-04
ORD-100310,2016-06-07,South,South Carolina,Home Office,Office Supplies,3,0.2445,293.0,45.36,C11521,0.1548,45.36,3703.99,2016,2016-06
ORD-100311,2015-02-06,South,Texas,Consumer,Technology,3,0.0635,877.78,122.61,C10527,0.1397,122.61,1706.09,2015,2015-02
ORD-100312,2017-08-24,South,Louisiana,Consumer,Furniture,4,0.0125,1155.93,87.47,C13454,0.0757,87.47,3171.02,2017,2017-08
ORD-100313,2014-12-23,West,Colorado,Consumer,Office Supplies,2,0.1669,102.09,12.55,C10622,0.1229,12.55,3912.97,2014,2014-12
ORD-100314,2015-11-28,South,Kentucky,Consumer,Office Supplies,3,0.1666,93.21,17.37,C10669,0.1864,17.37,2017.61,2015,2015-11
ORD-100315,2015-01-02,Central,Illinois,Home Office,Office Supplies,3,0.036,179.86,28.57,C12507,0.1588,28.57,2857.91,2015,2015-01
ORD-100316,2017-12-08,East,Virginia,Corporate,Furniture,1,0.1037,108.88,9.33,C11107,0.0857,9.33,849.65,2017,2017-12
ORD-100317,2015-09-29,Central,Minnesota,Consumer,Furniture,3,0.0218,903.2,113.78,C10832,0.126,113.78,903.2,2015,2015-09
ORD-100318,2014-06-15,West,Utah,Corporate,Office Supplies,3,0.1161,141.75,12.68,C13707,0.0895,12.68,3585.95,2014,2014-06
ORD-100319,2017-11-15,West,Idaho,Consumer,Office Supplies,1,0.0458,88.77,17.7,C13487,0.1994,17.7,3164.94,2017,2017-11
ORD-100320,2016-01-14,South,Oklahoma,Consumer,Office Supplies,1,0.0816,38.24,3.29,C10240,0.086,3.29,1965.4,2016,2016-01
ORD-100321,2014-01-27,West,Utah,Consumer,Office Supplies,2,0.0683,162.91,-11.34,C10045,-0.0696,-11.34,3897.39,2014,2014-01
ORD-100322,2016-12-25,South,Tennessee,Corporate,Office Supplies,2,0.0108,74.82,15.92,C10279,0.2128,15.92,1914.66,2016,2016-12
ORD-100323,2015-07-25,East,Florida,Consumer,Furniture,3,0.1659,526.44,14.94,C10225,0.0284,14.94,1623.73,2015,2015-07
ORD-100324,2017-09-21,Central,Michigan,Corporate,Furniture,1,0.1157,249.62,5.06,C10327,0.0203,5.06,3866.98,2017,2017-09
ORD-100325,2016-02-16,West,California,Consumer,Furniture,3,0.1604,640.82,62.82,C11388,0.098,62.82,3644.33,2016,2016-02
ORD-100326,2016-01-25,East,Virginia,Home Office,Furniture,4,0.0202,1012.7,121.68,C10327,0.1202,121.68,3866.98,2016,2016-01
ORD-100327,2014-04-18,Central,Iowa,Consumer,Furniture,4,0.0514,645.85,136.56,C13382,0.2114,136.56,2305.16,2014,2014-04
ORD-100328,2015-03-16,South,Texas,Corporate,Office Supplies,5,0.0205,273.45,23.16,C11874,0.0847,23.16,1533.1,2015,2015-03
ORD-100329,2016-05-08,East,Florida,Corporate,Office Supplies,3,0.0464,134.11,19.78,C11552,0.1475,19.78,1836.64,2016,2016-05
ORD-100330,2015-08-19,Central,Missouri,Consumer,Office Supplies,3,0.0096,106.56,17.37,C13085,0.163,17.37,1422.32,2015,2015-08
ORD-100331,2016-01-03,South,Kentucky,Consumer,Technology,6,0.254,1739.26,103.45,C13746,0.0595,103.45,3116.9,2016,2016-01
ORD-100332,2017-10-06,South,Kentucky,Consumer,Office Supplies,1,0.0396,59.16,10.48,C13822,0.1771,10.48,286.69,2017,2017-10
ORD-100333,2017-08-19,Central,Michigan,Consumer,Furniture,2,0.0306,363.02,35.54,C11628,0.0979,35.54,3578.92,2017,2017-08
ORD-100334,2016-02-07,West,Arizona,Consumer,Office Supplies,1,0.2028,65.21,12.52,C12616,0.192,12.52,413.68,2016,2016-02
ORD-100335,2016-02-05,South,Oklahoma,Home Office,Technology,6,0.0406,1209.89,263.72,C11582,0.218,263.72,2050.38,2016,2016-02
ORD-100336,2017-10-28,Central,Minnesota,Consumer,Office Supplies,3,0.2041,132.36,15.31,C11879,0.1157,15.31,1401.32,2017,2017-10
ORD-100337,2014-06-02,West,Idaho,Consumer,Furniture,2,0.108,421.22,22.85,C10911,0.0542,22.85,1876.74,2014,2014-06
ORD-100338,2014-09-13,West,Colorado,Corporate,Technology,5,0.1795,920.01,107.02,C12387,0.1163,107.02,3863.41,2014,2014-09
ORD-100339,2015-10-12,West,California,Home Office,Furniture,3,0.1267,583.47,55.26,C12819,0.0947,55.26,1706.15,2015,2015-10
ORD-100340,2017-08-17,South,Louisiana,Corporate,Technology,5,0.1754,760.56,89.04,C12693,0.1171,89.04,6794.55,2017,2017-08
ORD-100341,2015-06-30,South,Alabama,Consumer,Technology,3,0.0436,623.43,-80.19,C13341,-0.1286,-80.19,1700.13,2015,2015-06
ORD-100342,2016-06-04,Central,Illinois,Consumer,Office Supplies,4,0.1209,138.6,13.05,C11540,0.0942,13.05,1251.31,2016,2016-06
ORD-100343,2016-02-24,West,Nevada,Consumer,Office Supplies,2,0.0582,98.43,11.98,C11466,0.1217,11.98,1735.32,2016,2016-02
ORD-100344,2016-08-01,Central,Illinois,Consumer,Office Supplies,3,0.0882,163.84,-14.77,C12988,-0.0901,-14.77,2086.54,2016,2016-08
ORD-100345,2016-10-11,South,Tennessee,Consumer,Technology,4,0.0535,627.11,86.73,C11324,0.1383,86.73,6759.15,2016,2016-10
ORD-100346,2014-08-19,East,Virginia,Corporate,Furniture,1,0.0537,178.71,24.72,C13279,0.1383,24.72,3233.83,2014,2014-08
ORD-100347,2017-11-18,East,Virginia,Consumer,Technology,3,0.0468,1337.61,181.53,C12627,0.1357,181.53,5587.56,2017,2017-11
ORD-100348,2017-10-08,West,Colorado,Consumer,Furniture,3,0.0934,985.25,59.8,C12293,0.0607,59.8,2889.19,2017,2017-10
ORD-100349,2015-04-20,Central,Missouri,Consumer,Furniture,1,0.1956,262.26,14.98,C11727,0.0571,14.98,1224.6,2015,2015-04
ORD-100350,2017-06-01,Central,Missouri,Consumer,Technology,6,0.3452,1834.25,169.3,C13477,0.0923,169.3,2871.16,2017,2017-06
ORD-100351,2015-04-21,South,South Carolina,Corporate,Office Supplies,2,0.0178,119.97,16.85,C12522,0.1405,16.85,1064.54,2015,2015-04
ORD-100352,2014-03-24,West,Washington,Home Office,Technology,3,0.0833,659.8,110.36,C10305,0.1673,110.36,775.53,2014,2014-03
ORD-100353,2017-06-11,South,Kentucky,Consumer,Technology,2,0.0303,264.6,53.14,C13580,0.2008,53.14,2231.09,2017,2017-06
ORD-100354,2017-07-30,West,Idaho,Home Office,Furniture,4,0.0227,724.75,61.48,C11427,0.0848,61.48,2589.55,2017,2017-07
ORD-100355,2017-08-01,East,Pennsylvania,Consumer,Furniture,4,0.0601,815.16,13.36,C13020,0.0164,13.36,2136.08,2017,2017-08
ORD-100356,2015-12-11,West,Utah,Corporate,Technology,7,0.0472,1504.74,216.41,C12456,0.1438,216.41,3738.14,2015,2015-12
ORD-100357,2014-02-20,South,South Carolina,Consumer,Office Supplies,2,0.1177,119.67,24.22,C11812,0.2024,24.22,4123.56,2014,2014-02
ORD-100358,2016-01-20,East,Virginia,Corporate,Technology,3,0.0648,1451.1,367.12,C13614,0.253,367.12,4031.97,2016,2016-01
ORD-100359,2017-07-07,Central,Wisconsin,Home Office,Office Supplies,2,0.1084,132.01,25.96,C13819,0.1967,25.96,932.6,2017,2017-07
ORD-100360,2017-11-28,West,Utah,Home Office,Office Supplies,3,0.0319,154.62,-14.4,C12614,-0.0931,-14.4,154.62,2017,2017-11
ORD-100361,2016-08-15,Central,Michigan,Corporate,Furniture,3,0.0143,866.38,45.64,C11451,0.0527,45.64,4042.13,2016,2016-08
ORD-100362,2016-02-06,Central,Illinois,Corporate,Technology,4,0.2161,348.39,8.25,C10580,0.0237,8.25,1739.1,2016,2016-02
ORD-100363,2015-05-07,Central,Illinois,Corporate,Office Supplies,3,0.2399,98.36,8.57,C10523,0.0871,8.57,2384.33,2015,2015-05
ORD-100364,2015-08-30,East,Florida,Corporate,Office Supplies,1,0.0763,83.93,8.59,C11690,0.1023,8.59,181.22,2015,2015-08
ORD-100365,2017-05-28,Central,Missouri,Consumer,Technology,2,0.0706,829.2,108.3,C12134,0.1306,108.3,1169.87,2017,2017-05
ORD-100366,2017-06-25,Central,Minnesota,Corporate,Office Supplies,5,0.0177,280.62,40.53,C10784,0.1444,40.53,2272.87,2017,2017-06
ORD-100367,2017-08-13,West,Oregon,Consumer,Office Supplies,2,0.0077,145.35,26.63,C13942,0.1832,26.63,2684.97,2017,2017-08
