Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit,Order Date Parsed,Profit Ratio,Year,Month
ORD-000166,2014-12-23 04:01:48,East,VA,Corporate,Technology,Machines,4,0.1,26.67,-39.68,2014-12-23 04:01:48,-1.487814023247094,2014,Dec
ORD-000167,2016-09-06 01:14:13,Central,WI,Corporate,Technology,Accessories,5,0.21,118.72,-69.78,2016-09-06 01:14:13,-0.5877695417789758,2016,Sep
ORD-000168,2014-09-07 01:43:43,East,VA,Consumer,Office Supplies,Binders,6,0.15,40.0,-108.79,2014-09-07 01:43:43,-2.7197500000000003,2014,Sep
ORD-000169,2018-09-04 20:04:43,East,VA,Corporate,Technology,Phones,4,0.23,251.41,67.39,2018-09-04 20:04:43,0.2680482081062806,2018,Sep
ORD-000170,2017-09-29 10:16:37,South,FL,Corporate,Furniture,Bookcases,6,0.14,1863.03,,2017-09-29 10:16:37,,2017,Sep
ORD-000171,2014-07-23 04:01:28,Central,IL,Corporate,Technology,Phones,3,0.14,837.61,282.71,2014-07-23 04:01:28,0.3375198481393488,2014,Jul
ORD-000172,2016-09-02 03:58:36,West,CA,Consumer,Technology,Machines,4,0.08,26.67,40.77,2016-09-02 03:58:36,1.528683914510686,2016,Sep
ORD-000173,2017-12-07 02:09:09,South,TN,Corporate,Office Supplies,Paper,1,0.15,219.52,80.99,2017-12-07 02:09:09,0.3689413265306122,2017,Dec
ORD-000174,2018-08-09 13:02:40,East,PA,Consumer,Furniture,Bookcases,5,0.13,1148.5,29.31,2018-08-09 13:02:40,0.025520243796255986,2018,Aug
ORD-000175,2014-05-12 09:56:08,South,FL,Corporate,Furniture,Tables,7,0.24,3558.46,310.74,2014-05-12 09:56:08,0.08732429196899782,2014,May
ORD-000176,2016-10-20 21:47:16,West,CA,Consumer,Office Supplies,Accessories,1,0.24,240.04,-18.96,2016-10-20 21:47:16,-0.0789868355274121,2016,Oct
ORD-000177,2015-08-29 03:43:26,South,FL,Consumer,Office Supplies,Accessories,3,0.13,686.09,147.16,2015-08-29 03:43:26,0.21449081024355404,2015,Aug
ORD-000178,2014-08-08 04:48:18,Central,MO,Consumer,Office Supplies,Paper,2,0.17,13.33,-22.41,2014-08-08 04:48:18,-1.6811702925731433,2014,Aug
ORD-000179,2014-05-24 07:44:07,East,NY,Home Office,Technology,Phones,5,0.11,33.33,131.63,2014-05-24 07:44:07,3.9492949294929494,2014,May
ORD-000180,2015-10-25 10:50:31,East,VA,Consumer,Technology,Machines,6,0.23,1985.7,284.28,2015-10-25 10:50:31,0.14316361988215742,2015,Oct
ORD-000181,2015-12-30 00:07:57,Central,IL,Corporate,Office Supplies,Storage,5,0.3,3239.98,296.67,2015-12-30 00:07:57,0.09156538003321009,2015,Dec
ORD-000182,2015-09-13 03:41:49,South,TN,Home Office,Technology,Accessories,4,0.16,1002.84,166.03,2015-09-13 03:41:49,0.16555981013920465,2015,Sep
ORD-000183,2017-04-26 14:36:30,South,NC,Consumer,Office Supplies,Binders,1,0.1,51.89,61.96,2017-04-26 14:36:30,1.1940643669300444,2017,Apr
ORD-000184,2016-04-18 13:32:25,East,MD,Corporate,Technology,Machines,4,0.08,796.19,-0.59,2016-04-18 13:32:25,-0.0007410291513332244,2016,Apr
ORD-000185,2014-05-14 06:45:12,West,WA,Home Office,Technology,Accessories,4,0.29,1719.26,208.66,2014-05-14 06:45:12,0.1213661691658039,2014,May
ORD-000186,2016-02-17 13:07:14,South,NC,Consumer,Office Supplies,Accessories,3,0.15,980.31,133.29,2016-02-17 13:07:14,0.13596719405086147,2016,Feb
ORD-000187,2014-03-18 09:45:06,South,GA,Consumer,Furniture,Chairs,1,0.11,302.22,25.67,2014-03-18 09:45:06,0.08493812454503341,2014,Mar
ORD-000188,2014-06-20 13:55:12,Central,MO,Consumer,Office Supplies,Paper,5,0.11,2494.49,302.18,2014-06-20 13:55:12,0.12113899033469769,2014,Jun
ORD-000189,2015-08-14 02:48:19,South,NC,Corporate,Office Supplies,Binders,6,0.27,1989.32,218.11,2015-08-14 02:48:19,0.10964048016407618,2015,Aug
ORD-000190,2016-06-02 02:33:43,West,CO,Consumer,Office Supplies,Binders,5,0.18,915.12,94.67,2016-06-02 02:33:43,0.10345091354139348,2016,Jun
ORD-000191,2017-04-24 03:39:05,Central,MO,Home Office,Office Supplies,Paper,8,0.09,53.33,-30.86,2017-04-24 03:39:05,-0.5786611663228952,2017,Apr
ORD-000192,2017-02-20 09:53:45,East,NY,Consumer,Furniture,Tables,5,0.17,33.33,85.79,2017-02-20 09:53:45,2.5739573957395745,2017,Feb
ORD-000193,2014-02-05 01:16:58,Central,MI,Corporate,Office Supplies,Storage,4,0.15,670.19,73.99,2014-02-05 01:16:58,0.1104015279249168,2014,Feb
ORD-000194,2017-07-12 18:14:43,Central,MI,Corporate,Office Supplies,Binders,6,0.18,40.0,-29.86,2017-07-12 18:14:43,-0.7464999999999999,2017,Jul
ORD-000195,2014-02-22 16:11:00,Central,WI,Consumer,Office Supplies,Storage,5,0.1,1905.24,187.55,2014-02-22 16:11:00,0.09843904180050808,2014,Feb
ORD-000196,2015-05-12 11:44:06,West,AZ,Home Office,Technology,Accessories,3,0.27,216.4,208.63,2015-05-12 11:44:06,0.96409426987061,2015,May
ORD-000197,2017-01-31 07:47:40,Central,MI,Corporate,Office Supplies,Storage,1,0.19,290.0,112.61,2017-01-31 07:47:40,0.3883103448275862,2017,Jan
ORD-000198,2018-07-12 16:26:17,East,MA,Corporate,Technology,Accessories,3,0.12,681.45,221.14,2018-07-12 16:26:17,0.3245139041749211,2018,Jul
ORD-000199,2016-11-16 02:30:31,East,VA,Consumer,Technology,Machines,4,0.24,26.67,-18.27,2016-11-16 02:30:31,-0.68503937007874,2016,Nov
ORD-000200,2017-10-08 16:20:32,Central,OH,Corporate,Office Supplies,Paper,2,0.21,442.56,134.66,2017-10-08 16:20:32,0.30427512653651484,2017,Oct
ORD-000201,2017-04-27 17:11:16,South,NC,Consumer,Furniture,Chairs,4,0.03,826.0,113.92,2017-04-27 17:11:16,0.1379176755447942,2017,Apr
ORD-000202,2014-05-03 21:00:07,Central,MI,Corporate,Technology,Machines,4,0.27,2158.93,256.1,2014-05-03 21:00:07,0.11862357742029618,2014,May
ORD-000203,2017-06-12 16:24:41,South,FL,Consumer,Technology,Phones,3,0.32,1267.56,144.61,2017-06-12 16:24:41,0.11408532929407683,2017,Jun
ORD-000204,2015-09-04 11:39:48,South,FL,Consumer,Technology,Accessories,4,0.07,1670.72,202.34,2015-09-04 11:39:48,0.12110946178892933,2015,Sep
ORD-000205,2018-03-18 21:10:56,West,WA,Consumer,Office Supplies,Storage,7,0.19,3167.82,331.87,2018-03-18 21:10:56,0.10476289688176726,2018,Mar
ORD-000206,2017-11-29 02:40:26,Central,MI,Consumer,Technology,Copiers,3,0.3,1374.85,262.68,2017-11-29 02:40:26,0.19106084300105466,2017,Nov
ORD-000207,2016-03-11 00:46:21,Central,WI,Home Office,Office Supplies,Accessories,1,0.11,174.78,-43.96,2016-03-11 00:46:21,-0.25151619178395695,2016,Mar
ORD-000208,2018-06-17 20:08:58,South,TN,Consumer,Technology,Accessories,2,0.13,390.77,205.72,2018-06-17 20:08:58,0.5264477825831052,2018,Jun
ORD-000209,2017-09-19 23:22:24,East,PA,Home Office,Office Supplies,Paper,5,0.24,2821.53,213.86,2017-09-19 23:22:24,0.07579575620319472,2017,Sep
ORD-000210,2016-09-01 00:30:05,Central,IN,Corporate,Furniture,Bookcases,1,0.02,6.67,-55.09,2016-09-01 00:30:05,-8.25937031484258,2016,Sep
ORD-000211,2014-10-31 00:46:49,South,TX,Consumer,Furniture,Tables,3,0.23,910.64,81.07,2014-10-31 00:46:49,0.08902530088728805,2014,Oct
ORD-000212,2014-04-18 12:00:11,South,NC,Corporate,Furniture,Bookcases,3,0.07,837.77,75.25,2014-04-18 12:00:11,0.08982178879644771,2014,Apr
ORD-000213,2014-01-07 16:11:59,South,FL,Corporate,Furniture,Chairs,3,0.0,248.41,13.87,2014-01-07 16:11:59,0.05583511130791836,2014,Jan
ORD-000214,2015-11-08 19:45:18,West,WA,Home Office,Furniture,Bookcases,3,0.0,758.71,149.37,2015-11-08 19:45:18,0.19687364078501668,2015,Nov
ORD-000215,2014-11-18 15:27:16,South,NC,Corporate,Technology,Copiers,6,0.26,933.82,118.72,2014-11-18 15:27:16,0.12713370885181297,2014,Nov
ORD-000216,2014-12-30 22:39:38,East,MD,Corporate,Furniture,Furnishings,5,0.14,2303.04,145.89,2014-12-30 22:39:38,0.06334670696123385,2014,Dec
ORD-000217,2017-08-18 05:33:00,South,FL,Consumer,Technology,Machines,4,0.25,106.2,74.91,2017-08-18 05:33:00,0.7053672316384181,2017,Aug
ORD-000218,2017-09-18 07:20:20,South,TX,Corporate,Office Supplies,Storage,4,0.17,571.85,8.67,2017-09-18 07:20:20,0.015161318527585904,2017,Sep
ORD-000219,2018-06-26 22:24:30,South,TX,Corporate,Technology,Machines,5,0.02,920.82,258.18,2018-06-26 22:24:30,0.2803805303968202,2018,Jun
ORD-000220,2016-01-04 22:01:20,East,VA,Consumer,Technology,Copiers,3,0.16,562.03,172.25,2016-01-04 22:01:20,0.30647830187000696,2016,Jan
ORD-000221,2014-07-06 04:21:11,South,TX,Consumer,Furniture,Tables,4,0.13,948.92,136.68,2014-07-06 04:21:11,0.14403743202798971,2014,Jul
ORD-000222,2014-08-11 14:18:15,Central,MO,Home Office,Office Supplies,Binders,6,0.21,332.05,14.78,2014-08-11 14:18:15,0.04451136876976359,2014,Aug
ORD-000223,2016-03-24 16:41:26,Central,MO,Home Office,Technology,Copiers,7,0.13,245.66,51.95,2016-03-24 16:41:26,0.21147113897256373,2016,Mar
ORD-000224,2017-12-03 13:42:13,South,NC,Consumer,Furniture,Tables,2,0.21,13.33,22.62,2017-12-03 13:42:13,1.6969242310577646,2017,Dec
ORD-000225,2016-11-11 02:59:55,South,TN,Consumer,Technology,Copiers,7,0.17,2447.22,228.05,2016-11-11 02:59:55,0.09318737179330017,2016,Nov
ORD-000226,2014-10-18 05:43:42,Central,WI,Consumer,Technology,Phones,4,0.15,741.6,105.71,2014-10-18 05:43:42,0.14254314994606254,2014,Oct
ORD-000227,2018-06-11 15:31:00,East,VA,Consumer,Office Supplies,Accessories,5,0.09,63.07,,2018-06-11 15:31:00,,2018,Jun
ORD-000228,2018-05-10 21:37:28,West,CA,Corporate,Office Supplies,Accessories,4,0.13,826.98,145.31,2018-05-10 21:37:28,0.17571162543229582,2018,May
ORD-000229,2015-02-03 03:38:31,East,MD,Home Office,Office Supplies,Binders,3,0.23,434.26,31.83,2015-02-03 03:38:31,0.07329710311794777,2015,Feb
ORD-000230,2018-03-23 06:12:00,West,CO,Consumer,Technology,Copiers,4,0.09,347.31,-34.17,2018-03-23 06:12:00,-0.09838472834067548,2018,Mar
ORD-000231,2017-04-11 20:42:41,East,NY,Corporate,Office Supplies,Paper,3,0.2,824.86,102.99,2017-04-11 20:42:41,0.1248575515845113,2017,Apr
ORD-000232,2015-05-10 21:33:17,Central,IL,Consumer,Technology,Accessories,6,0.22,934.92,186.56,2015-05-10 21:33:17,0.19954648526077098,2015,May
ORD-000233,2018-03-04 23:46:30,West,CA,Home Office,Office Supplies,Paper,8,0.13,2336.43,163.8,2018-03-04 23:46:30,0.0701069580513861,2018,Mar
ORD-000234,2017-04-23 04:48:20,East,NY,Consumer,Furniture,Chairs,3,0.15,20.0,-66.82,2017-04-23 04:48:20,-3.3409999999999997,2017,Apr
ORD-000235,2014-05-03 17:26:54,East,VA,Consumer,Technology,Phones,4,0.35,1128.61,164.5,2014-05-03 17:26:54,0.14575451218755817,2014,May
ORD-000236,2015-12-04 04:50:59,West,WA,Consumer,Technology,Copiers,7,0.05,46.67,14.46,2015-12-04 04:50:59,0.3098350117848725,2015,Dec
ORD-000237,2015-02-02 02:51:20,South,NC,Corporate,Furniture,Tables,8,0.15,1560.09,142.45,2015-02-02 02:51:20,0.09130883474671332,2015,Feb
ORD-000238,2016-06-29 11:57:52,South,FL,Consumer,Technology,Machines,5,0.14,915.67,97.79,2016-06-29 11:57:52,0.10679611650485438,2016,Jun
ORD-000239,2014-09-06 11:58:18,Central,OH,Consumer,Office Supplies,Paper,4,0.22,1041.95,222.92,2014-09-06 11:58:18,0.21394500695810736,2014,Sep
ORD-000240,2015-09-15 19:10:36,Central,WI,Home Office,Office Supplies,Paper,5,0.14,781.24,80.28,2015-09-15 19:10:36,0.10275971532435615,2015,Sep
ORD-000241,2017-07-19 04:00:16,South,GA,Consumer,Technology,Accessories,3,0.19,32.08,-40.23,2017-07-19 04:00:16,-1.2540523690773067,2017,Jul
ORD-000242,2015-05-18 10:51:24,Central,WI,Consumer,Office Supplies,Storage,2,0.26,473.17,27.23,2015-05-18 10:51:24,0.05754802713612444,2015,May
ORD-000243,2015-06-14 19:32:25,Central,MI,Corporate,Furniture,Tables,1,0.14,206.45,-84.8,2015-06-14 19:32:25,-0.4107532090094454,2015,Jun
ORD-000244,2016-02-08 12:42:23,West,CO,Consumer,Office Supplies,Storage,6,0.16,40.0,54.37,2016-02-08 12:42:23,1.3592499999999998,2016,Feb
ORD-000245,2014-05-08 20:36:32,East,VA,Corporate,Technology,Accessories,7,0.16,749.65,154.36,2014-05-08 20:36:32,0.20590942439805246,2014,May
ORD-000246,2017-05-28 15:48:51,East,NY,Corporate,Furniture,Chairs,5,0.02,1022.7,10.16,2017-05-28 15:48:51,0.009934487141879339,2017,May
ORD-000247,2014-06-21 23:49:35,East,VA,Corporate,Office Supplies,Paper,3,0.27,20.0,62.62,2014-06-21 23:49:35,3.131,2014,Jun
ORD-000248,2018-12-16 02:12:02,West,CO,Corporate,Technology,Copiers,4,0.2,424.72,73.94,2018-12-16 02:12:02,0.17409116594462232,2018,Dec
ORD-000249,2017-06-04 11:30:22,Central,IL,Home Office,Furniture,Tables,1,0.25,253.35,30.36,2017-06-04 11:30:22,0.11983422143280048,2017,Jun
ORD-000250,2016-08-12 02:38:03,East,MA,Consumer,Technology,Copiers,9,0.13,2699.35,429.24,2016-08-12 02:38:03,0.15901605942171265,2016,Aug
ORD-000251,2016-11-26 01:04:58,Central,WI,Corporate,Furniture,Tables,3,0.1,797.31,129.83,2016-11-26 01:04:58,0.16283503279778258,2016,Nov
ORD-000252,2015-07-05 22:12:38,South,TN,Consumer,Furniture,Bookcases,6,0.04,597.71,193.76,2015-07-05 22:12:38,0.3241705843971156,2015,Jul
ORD-000253,2015-09-01 06:28:28,Central,IN,Consumer,Technology,Accessories,1,0.19,380.39,31.69,2015-09-01 06:28:28,0.08330923525855044,2015,Sep
ORD-000254,2018-02-19 05:55:58,East,NY,Consumer,Office Supplies,Accessories,3,0.11,20.0,-61.62,2018-02-19 05:55:58,-3.081,2018,Feb
ORD-000255,2018-07-26 18:18:47,Central,OH,Consumer,Furniture,Bookcases,5,0.13,576.97,14.94,2018-07-26 18:18:47,0.025893893963290983,2018,Jul
ORD-000256,2014-10-15 22:08:05,East,PA,Consumer,Office Supplies,Paper,3,0.13,474.85,88.77,2014-10-15 22:08:05,0.18694324523533745,2014,Oct
ORD-000257,2014-02-19 13:01:40,West,CO,Corporate,Furniture,Chairs,4,0.2,658.87,54.04,2014-02-19 13:01:40,0.08201921471610485,2014,Feb
ORD-000258,2015-12-24 15:41:24,West,WA,Consumer,Office Supplies,Binders,8,0.23,1344.26,133.62,2015-12-24 15:41:24,0.09940041361046227,2015,Dec
ORD-000259,2015-03-03 09:12:58,Central,OH,Home Office,Technology,Phones,1,0.28,299.55,70.1,2015-03-03 09:12:58,0.23401769320647636,2015,Mar
ORD-000260,2017-10-14 21:43:28,West,WA,Consumer,Office Supplies,Binders,2,0.14,583.8,74.36,2017-10-14 21:43:28,0.1273723878040425,2017,Oct
ORD-000261,2016-09-29 15:12:54,Central,MO,Consumer,Office Supplies,Accessories,1,0.26,78.71,79.05,2016-09-29 15:12:54,1.0043196544276458,2016,Sep
ORD-000262,2015-04-04 09:53:43,East,NY,Home Office,Office Supplies,Storage,3,0.08,1191.79,210.08,2015-04-04 09:53:43,0.17627266548636925,2015,Apr
ORD-000263,2018-09-29 19:51:34,East,PA,Home Office,Technology,Accessories,1,0.21,139.48,59.77,2018-09-29 19:51:34,0.42852021795239464,2018,Sep
ORD-000264,2014-10-26 04:20:53,West,CA,Consumer,Office Supplies,Accessories,3,0.27,945.24,325.89,2014-10-26 04:20:53,0.3447695823282976,2014,Oct
ORD-000265,2018-06-02 03:36:29,Central,MI,Consumer,Office Supplies,Accessories,4,0.17,419.09,31.41,2018-06-02 03:36:29,0.07494810183970031,2018,Jun
ORD-000266,2017-12-18 15:25:39,South,TX,Corporate,Office Supplies,Binders,6,0.41,1376.08,199.73,2017-12-18 15:25:39,0.1451441776640893,2017,Dec
ORD-000267,2017-08-22 12:11:18,East,VA,Corporate,Furniture,Furnishings,8,0.16,932.66,94.15,2017-08-22 12:11:18,0.10094782664636631,2017,Aug
ORD-000268,2018-09-27 08:31:12,South,GA,Consumer,Office Supplies,Accessories,8,0.18,1974.17,238.28,2018-09-27 08:31:12,0.12069882532912565,2018,Sep
ORD-000269,2016-05-26 04:42:07,East,MA,Corporate,Technology,Copiers,2,0.17,340.99,11.25,2016-05-26 04:42:07,0.03299216985835362,2016,May
ORD-000270,2016-01-07 07:17:31,West,AZ,Consumer,Technology,Machines,3,0.28,370.37,-74.13,2016-01-07 07:17:31,-0.20015120015120014,2016,Jan
ORD-000271,2016-03-07 07:48:42,West,CA,Home Office,Technology,Copiers,6,0.15,3013.29,363.22,2016-03-07 07:48:42,0.12053934403923951,2016,Mar
ORD-000272,2015-04-26 02:41:41,Central,OH,Consumer,Furniture,Furnishings,3,0.14,1342.33,21.41,2015-04-26 02:41:41,0.01594987819686664,2015,Apr
ORD-000273,2017-07-18 15:51:51,East,MD,Corporate,Furniture,Furnishings,5,0.12,779.68,51.78,2017-07-18 15:51:51,0.0664118612764211,2017,Jul
ORD-000274,2016-02-12 01:36:55,East,NY,Corporate,Furniture,Bookcases,1,0.14,168.04,-5.78,2016-02-12 01:36:55,-0.034396572244703646,2016,Feb
ORD-000275,2017-05-22 04:52:13,South,NC,Corporate,Furniture,Chairs,5,0.0,167.33,-10.04,2017-05-22 04:52:13,-0.06000119524293312,2017,May
ORD-000276,2014-10-26 06:14:02,South,TX,Home Office,Technology,Accessories,4,0.08,1190.75,222.73,2014-10-26 06:14:02,0.18705017845895444,2014,Oct
ORD-000277,2015-12-24 03:50:40,West,CO,Consumer,Technology,Machines,4,0.04,1306.77,205.81,2015-12-24 03:50:40,0.157495198083825,2015,Dec
ORD-000278,2017-09-05 02:29:12,East,MA,Home Office,Technology,Accessories,2,0.26,322.66,41.18,2017-09-05 02:29:12,0.12762660385545155,2017,Sep
ORD-000279,2018-05-22 17:48:10,South,FL,Corporate,Technology,Phones,2,0.2,398.48,15.18,2018-05-22 17:48:10,0.03809476008833567,2018,May
ORD-000280,2018-11-25 08:41:22,West,CA,Consumer,Furniture,Bookcases,1,0.16,431.56,-20.57,2018-11-25 08:41:22,-0.04766428770043563,2018,Nov
ORD-000281,2018-01-19 05:19:30,East,NY,Corporate,Technology,Phones,3,0.21,364.99,167.61,2018-01-19 05:19:30,0.45921806076878824,2018,Jan
ORD-000282,2014-06-27 11:20:59,West,WA,Corporate,Furniture,Furnishings,4,0.25,1003.6,-40.62,2014-06-27 11:20:59,-0.0404742925468314,2014,Jun
ORD-000283,2018-12-02 20:41:32,Central,OH,Consumer,Furniture,Bookcases,4,0.17,26.67,-56.3,2018-12-02 20:41:32,-2.110986126734158,2018,Dec
ORD-000284,2016-07-21 06:00:48,South,NC,Home Office,Office Supplies,Accessories,1,0.11,169.91,94.61,2016-07-21 06:00:48,0.5568242010476134,2016,Jul
ORD-000285,2015-12-24 08:39:01,East,NY,Consumer,Furniture,Furnishings,4,0.19,1586.79,55.36,2015-12-24 08:39:01,0.03488804441671551,2015,Dec
ORD-000286,2017-07-03 06:51:27,Central,IL,Corporate,Technology,Copiers,4,0.16,462.5,48.37,2017-07-03 06:51:27,0.10458378378378377,2017,Jul
ORD-000287,2015-01-23 13:58:15,Central,WI,Consumer,Furniture,Bookcases,4,0.19,457.89,59.18,2015-01-23 13:58:15,0.12924501517831793,2015,Jan
ORD-000288,2014-08-19 16:58:28,Central,OH,Consumer,Furniture,Chairs,4,0.11,1097.13,-17.16,2014-08-19 16:58:28,-0.015640808290722154,2014,Aug
ORD-000289,2015-01-06 13:30:02,West,CO,Home Office,Technology,Machines,1,0.0,268.06,-82.75,2015-01-06 13:30:02,-0.3086995448780124,2015,Jan
ORD-000290,2018-11-17 06:17:54,East,MD,Consumer,Furniture,Bookcases,1,0.16,203.64,3.64,2018-11-17 06:17:54,0.017874680809271265,2018,Nov
ORD-000291,2017-03-18 00:18:28,South,NC,Corporate,Technology,Phones,5,0.12,33.33,35.56,2017-03-18 00:18:28,1.066906690669067,2017,Mar
ORD-000292,2017-09-26 12:00:34,Central,MI,Consumer,Office Supplies,Binders,3,0.08,594.66,43.55,2017-09-26 12:00:34,0.07323512595432684,2017,Sep
ORD-000293,2015-01-03 01:51:01,East,PA,Consumer,Furniture,Bookcases,4,0.12,733.38,21.05,2015-01-03 01:51:01,0.028702718917887046,2015,Jan
ORD-000294,2018-10-16 15:19:15,East,NY,Consumer,Technology,Machines,3,0.13,1043.71,144.69,2018-10-16 15:19:15,0.13863046248478983,2018,Oct
ORD-000295,2017-09-11 05:37:24,South,TX,Consumer,Technology,Machines,4,0.15,1248.47,294.2,2017-09-11 05:37:24,0.23564843368282776,2017,Sep
ORD-000296,2016-05-13 10:17:34,East,NY,Corporate,Furniture,Chairs,1,0.08,508.42,-45.02,2016-05-13 10:17:34,-0.08854883757523307,2016,May
ORD-000297,2018-09-25 15:29:42,East,MD,Consumer,Furniture,Chairs,6,0.04,906.41,136.38,2018-09-25 15:29:42,0.15046171158747146,2018,Sep
ORD-000298,2016-09-13 05:35:21,South,NC,Consumer,Furniture,Chairs,3,0.13,1121.93,116.06,2016-09-13 05:35:21,0.10344673910136995,2016,Sep
ORD-000299,2014-02-21 21:54:10,West,CO,Consumer,Furniture,Furnishings,4,0.18,805.17,78.1,2014-02-21 21:54:10,0.09699814945912043,2014,Feb
ORD-000300,2016-02-12 13:26:45,South,GA,Corporate,Furniture,Chairs,1,0.16,203.84,-88.42,2016-02-12 13:26:45,-0.43377158555729983,2016,Feb
ORD-000301,2018-05-18 16:00:55,Central,IN,Consumer,Technology,Phones,2,0.15,1044.03,177.72,2018-05-18 16:00:55,0.17022499353466855,2018,May
ORD-000302,2017-07-08 17:46:35,East,NY,Consumer,Technology,Machines,3,0.19,299.85,97.07,2017-07-08 17:46:35,0.32372853093213266,2017,Jul
ORD-000303,2014-09-25 04:02:15,East,PA,Consumer,Technology,Accessories,3,0.1,574.58,112.86,2014-09-25 04:02:15,0.19642173413623862,2014,Sep
ORD-000304,2016-10-04 05:05:02,West,CO,Corporate,Technology,Phones,6,0.03,709.56,193.88,2016-10-04 05:05:02,0.273239754213879,2016,Oct
ORD-000305,2017-09-13 21:48:32,West,CA,Corporate,Technology,Phones,5,0.15,1535.23,230.62,2017-09-13 21:48:32,0.15021853403073154,2017,Sep
ORD-000306,2015-05-04 05:16:04,South,FL,Corporate,Technology,Phones,7,0.13,3187.23,321.43,2015-05-04 05:16:04,0.10084932684494059,2015,May
ORD-000307,2017-10-05 22:46:13,West,CO,Home Office,Technology,Phones,1,0.28,62.12,102.88,2017-10-05 22:46:13,1.656149388280747,2017,Oct
ORD-000308,2015-07-12 15:15:22,Central,IL,Consumer,Furniture,Tables,5,0.22,2095.44,239.61,2015-07-12 15:15:22,0.11434829916389876,2015,Jul
ORD-000309,2016-03-20 07:19:24,South,TX,Corporate,Furniture,Bookcases,3,0.14,1285.85,204.3,2016-03-20 07:19:24,0.15888322899249527,2016,Mar
ORD-000310,2018-02-12 07:09:02,South,GA,Corporate,Office Supplies,Storage,2,0.18,175.58,77.98,2018-02-12 07:09:02,0.44412803280555874,2018,Feb
ORD-000311,2015-06-17 10:15:19,West,AZ,Home Office,Furniture,Bookcases,3,0.27,1164.81,85.24,2015-06-17 10:15:19,0.07317931679844782,2015,Jun
ORD-000312,2018-08-01 07:54:52,Central,MO,Consumer,Office Supplies,Binders,8,0.21,3404.16,372.61,2018-08-01 07:54:52,0.1094572523030645,2018,Aug
ORD-000313,2018-03-05 09:03:43,Central,MI,Consumer,Technology,Copiers,6,0.04,2560.04,519.77,2018-03-05 09:03:43,0.20303198387525195,2018,Mar
ORD-000314,2018-11-28 19:12:46,Central,OH,Home Office,Technology,Phones,5,0.21,33.33,-27.4,2018-11-28 19:12:46,-0.8220822082208221,2018,Nov
ORD-000315,2015-08-05 18:20:12,South,GA,Corporate,Technology,Phones,4,0.07,1618.68,102.87,2015-08-05 18:20:12,0.06355178293424271,2015,Aug
ORD-000316,2017-11-16 23:23:50,Central,IL,Consumer,Technology,Phones,3,0.17,20.0,-14.86,2017-11-16 23:23:50,-0.743,2017,Nov
ORD-000317,2015-02-28 16:44:39,Central,MI,Corporate,Furniture,Bookcases,4,0.13,996.8,19.05,2015-02-28 16:44:39,0.01911115569823435,2015,Feb
ORD-000318,2018-03-14 22:21:18,West,AZ,Consumer,Office Supplies,Accessories,5,0.06,1777.86,274.94,2018-03-14 22:21:18,0.15464659759486124,2018,Mar
ORD-000319,2017-10-16 20:26:02,West,CA,Corporate,Technology,Accessories,3,0.16,400.57,53.26,2017-10-16 20:26:02,0.13296053124297874,2017,Oct
ORD-000320,2017-12-29 00:55:48,Central,MI,Consumer,Furniture,Chairs,2,0.18,412.38,104.06,2017-12-29 00:55:48,0.2523400746883942,2017,Dec
ORD-000321,2015-06-30 05:29:45,West,WA,Corporate,Technology,Accessories,5,0.19,1722.84,357.3,2015-06-30 05:29:45,0.20739012328480882,2015,Jun
