Order ID,Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-000255,2018-07-26 18:18:47,Central,OH,Consumer,Furniture,Bookcases,5,0.13,576.97,14.94
ORD-000256,2014-10-15 22:08:05,East,PA,Consumer,Office Supplies,Paper,3,0.13,474.85,88.77
ORD-000257,2014-02-19 13:01:40,West,CO,Corporate,Furniture,Chairs,4,0.2,658.87,54.04
ORD-000258,2015-12-24 15:41:24,West,WA,Consumer,Office Supplies,Binders,8,0.23,1344.26,133.62
ORD-000259,2015-03-03 09:12:58,Central,OH,Home Office,Technology,Phones,1,0.28,299.55,70.1
ORD-000260,2017-10-14 21:43:28,West,WA,Consumer,Office Supplies,Binders,2,0.14,583.8,74.36
ORD-000261,2016-09-29 15:12:54,Central,MO,Consumer,Office Supplies,Accessories,1,0.26,78.71,79.05
ORD-000262,2015-04-04 09:53:43,East,NY,Home Office,Office Supplies,Storage,3,0.08,1191.79,210.08
ORD-000263,2018-09-29 19:51:34,East,PA,Home Office,Technology,Accessories,1,0.21,139.48,59.77
ORD-000264,2014-10-26 04:20:53,West,CA,Consumer,Office Supplies,Accessories,3,0.27,945.24,325.89
ORD-000265,2018-06-02 03:36:29,Central,MI,Consumer,Office Supplies,Accessories,4,0.17,419.09,31.41
ORD-000266,2017-12-18 15:25:39,South,TX,Corporate,Office Supplies,Binders,6,0.41,1376.08,199.73
ORD-000267,2017-08-22 12:11:18,East,VA,Corporate,Furniture,Furnishings,8,0.16,932.66,94.15
ORD-000268,2018-09-27 08:31:12,South,GA,Consumer,Office Supplies,Accessories,8,0.18,1974.17,238.28
ORD-000269,2016-05-26 04:42:07,East,MA,Corporate,Technology,Copiers,2,0.17,340.99,11.25
ORD-000270,2016-01-07 07:17:31,West,AZ,Consumer,Technology,Machines,3,0.28,370.37,-74.13
ORD-000271,2016-03-07 07:48:42,West,CA,Home Office,Technology,Copiers,6,0.15,3013.29,363.22
ORD-000272,2015-04-26 02:41:41,Central,OH,Consumer,Furniture,Furnishings,3,0.14,1342.33,21.41
ORD-000273,2017-07-18 15:51:51,East,MD,Corporate,Furniture,Furnishings,5,0.12,779.68,51.78
ORD-000274,2016-02-12 01:36:55,East,NY,Corporate,Furniture,Bookcases,1,0.14,168.04,-5.78
ORD-000275,2017-05-22 04:52:13,South,NC,Corporate,Furniture,Chairs,5,0.0,167.33,-10.04
ORD-000276,2014-10-26 06:14:02,South,TX,Home Office,Technology,Accessories,4,0.08,1190.75,222.73
ORD-000277,2015-12-24 03:50:40,West,CO,Consumer,Technology,Machines,4,4%,1306.77,205.81
ORD-000278,2017-09-05 02:29:12,East,MA,Home Office,Technology,Accessories,2,0.26,322.66,41.18
ORD-000279,2018-05-22 17:48:10,South,FL,Corporate,Technology,Phones,2,0.2,398.48,15.18
ORD-000280,2018-11-25 08:41:22,West,CA,Consumer,Furniture,Bookcases,1,0.16,431.56,-20.57
ORD-000281,2018-01-19 05:19:30,East,NY,Corporate,Technology,Phones,3,0.21,364.99,167.61
ORD-000282,2014-06-27 11:20:59,west,WA,Corporate,Furniture,Furnishings,4,0.25,1003.6,-40.62
ORD-000283,2018-12-02 20:41:32,Central,OH,Consumer,Furniture,Bookcases,4,0.17,26.67,-56.3
ORD-000284,2016-07-21 06:00:48,South,NC,Home Office,Office Supplies,Accessories,1,0.11,169.91,94.61
ORD-000285,2015-12-24 08:39:01,East,NY,Consumer,Furniture,Furnishings,4,0.19,1586.79,55.36
ORD-000286,2017-07-03 06:51:27,Central,IL,Corporate,Technology,Copiers,4,0.16,462.5,48.37
ORD-000287,2015-01-23 13:58:15,Central,WI,Consumer,Furniture,Bookcases,4,0.19,457.89,59.18
ORD-000288,2014-08-19 16:58:28,Central,OH,Consumer,Furniture,Chairs,4,0.11,1097.13,-17.16
ORD-000289,2015-01-06 13:30:02,West,CO,Home Office,Technology,Machines,1,0.0,268.06,-82.75
ORD-000290,2018-11-17 06:17:54,East,MD,Consumer,Furniture,Bookcases,1,0.16,203.64,3.64
ORD-000291,2017-03-18 00:18:28,South,NC,Corporate,Technology,Phones,5,0.12,33.33,35.56
ORD-000292,2017-09-26 12:00:34,Central,MI,Consumer,Office Supplies,Binders,3,0.08,594.66,43.55
ORD-000293,2015-01-03 01:51:01,East,PA,Consumer,Furniture,Bookcases,4,0.12,733.38,21.05
ORD-000294,2018-10-16 15:19:15,East,NY,Consumer,Technology,Machines,3,0.13,1043.71,144.69
ORD-000295,2017-09-11 05:37:24,South,TX,Consumer,Technology,Machines,4,15%,1248.47,294.2
ORD-000296,2016-05-13 10:17:34,East,NY,Corporate,Furniture,Chairs,1,0.08,508.42,-45.02
ORD-000297,2018-09-25 15:29:42,East,MD,Consumer,Furniture,Chairs,6,0.04,906.41,136.38
ORD-000298,2016-09-13 05:35:21,South,NC,Consumer,Furniture,Chairs,3,0.13,1121.93,116.06
ORD-000299,2014-02-21 21:54:10,west,CO,Consumer,Furniture,Furnishings,4,0.18,805.17,78.1
ORD-000300,2016-02-12 13:26:45,South,GA,Corporate,Furniture,Chairs,1,0.16,203.84,-88.42
ORD-000301,2018-05-18 16:00:55,Central,IN,Consumer,Technology,Phones,2,0.15,1044.03,177.72
ORD-000302,2017-07-08 17:46:35,East,NY,Consumer,Technology,Machines,3,0.19,299.85,97.07
ORD-000303,2014-09-25 04:02:15,East,PA,Consumer,Technology,Accessories,3,0.1,574.58,112.86
ORD-000304,2016-10-04 05:05:02,West,CO,Corporate,Technology,Phones,6,0.03,709.56,193.88
ORD-000305,2017-09-13 21:48:32,West,CA,Corporate,Technology,Phones,5,0.15,1535.23,230.62
ORD-000306,2015-05-04 05:16:04,South,FL,Corporate,Technology,Phones,7,0.13,3187.23,321.43
ORD-000307,2017-10-05 22:46:13,West,CO,Home Office,Technology,Phones,1,0.28,62.12,102.88
ORD-000308,2015-07-12 15:15:22,Central,IL,Consumer,Furniture,Tables,5,0.22,2095.44,239.61
ORD-000309,2016-03-20 07:19:24,south,TX,Corporate,Furniture,Bookcases,3,0.14,1285.85,204.3
ORD-000310,2018-02-12 07:09:02,South,GA,Corporate,Office Supplies,Storage,2,0.18,175.58,77.98
ORD-000311,2015-06-17 10:15:19,West,AZ,Home Office,Furniture,Bookcases,3,0.27,1164.81,85.24
ORD-000312,2018-08-01 07:54:52,Central,MO,Consumer,Office Supplies,Binders,8,0.21,3404.16,372.61
ORD-000313,2018-03-05 09:03:43,Central,MI,Consumer,Technology,Copiers,6,0.04,2560.04,519.77
ORD-000314,2018-11-28 19:12:46,Central,OH,Home Office,Technology,Phones,5,0.21,33.33,-27.4
ORD-000315,2015-08-05 18:20:12,South,GA,Corporate,Technology,Phones,4,0.07,1618.68,102.87
ORD-000316,2017-11-16 23:23:50,Central,IL,Consumer,Technology,Phones,3,0.17,20.0,-14.86
ORD-000317,2015-02-28 16:44:39,Central,MI,Corporate,Furniture,Bookcases,4,0.13,996.8,19.05
ORD-000318,2018-03-14 22:21:18,West,AZ,Consumer,Office Supplies,Accessories,5,0.06,1777.86,274.94
ORD-000319,2017-10-16 20:26:02,West,CA,Corporate,Technology,Accessories,3,0.16,400.57,53.26
ORD-000320,2017-12-29 00:55:48,central,MI,Consumer,Furniture,Chairs,2,0.18,412.38,104.06
ORD-000321,2015-06-30 05:29:45,West,WA,Corporate,Technology,Accessories,5,0.19,1722.84,357.3
ORD-000322,2014-07-01 20:52:49,East,NY,Consumer,Furniture,Bookcases,3,21%,374.63,15.65
ORD-000323,2014-02-16 23:39:32,East,NY,Corporate,Office Supplies,Storage,6,0.12,1494.1,253.64
ORD-000324,2014-04-26 02:28:51,Central,IL,Consumer,Technology,Copiers,3,0.31,988.29,139.94
ORD-000325,2015-03-13 04:50:15,Central,IN,Home Office,Office Supplies,Storage,3,0.19,726.41,46.97
ORD-000326,2015-01-24 16:08:14,East,MD,Home Office,Furniture,Chairs,5,0.14,309.58,-0.24
ORD-000327,2018-01-22 05:24:49,South,NC,Corporate,Office Supplies,Accessories,4,0.08,352.19,-102.02
ORD-000328,2016-02-29 16:05:49,Central,WI,Consumer,Technology,Phones,2,0.11,139.28,
ORD-000329,2017-02-05 00:20:00,East,NY,Home Office,Office Supplies,Paper,3,0.17,430.02,98.06
ORD-000330,2018-03-18 20:42:19,Central,IN,Consumer,Office Supplies,Paper,4,0.22,1349.22,112.36
ORD-000331,2016-01-05 19:13:29,West,CA,Corporate,Furniture,Furnishings,4,0.32,1147.84,103.54
ORD-000332,2016-05-26 18:24:50,South,FL,Corporate,Office Supplies,Accessories,1,18%,6.67,136.43
ORD-000333,2016-08-16 03:58:36,West,WA,Consumer,Furniture,Bookcases,4,0.15,610.48,-36.45
ORD-000334,2015-12-18 22:08:14,East,MD,Consumer,Furniture,Bookcases,2,0.26,150.97,-12.96
ORD-000335,2014-12-12 05:23:31,Central,MO,Corporate,Office Supplies,Accessories,5,0.13,1821.13,204.18
ORD-000336,2018-01-03 06:08:15,Central,IN,Corporate,Technology,Copiers,7,0.04,2509.59,353.25
ORD-000337,2015-04-28 18:31:03,South,TN,Corporate,Furniture,Furnishings,2,0.07,805.2,180.61
ORD-000338,2015-06-16 06:56:55,Central,OH,Consumer,Technology,Accessories,3,0.24,1323.36,200.87
ORD-000339,2014-06-05 19:27:22,Central,IN,Consumer,Furniture,Tables,5,0.05,874.86,137.64
ORD-000340,2017-03-24 03:36:02,Central,WI,Consumer,Technology,Accessories,4,0.0,1494.58,275.62
ORD-000341,2015-05-26 20:19:36,West,CA,Consumer,Technology,Copiers,5,0.05,1441.93,237.0
ORD-000342,2016-08-21 14:47:24,West,CA,Consumer,Technology,Machines,7,0.14,2481.37,211.08
ORD-000343,2015-04-22 04:15:05,Central,WI,Consumer,Office Supplies,Storage,2,0.12,753.37,117.18
ORD-000344,2018-06-25 07:04:48,Central,OH,Consumer,Furniture,Chairs,4,0.24,1092.25,62.7
ORD-000345,2016-03-08 16:58:50,West,CO,Consumer,Furniture,Chairs,1,0.06,6.67,-4.6
ORD-000346,2018-01-04 06:36:48,South,GA,Corporate,Office Supplies,Paper,6,0.21,1692.34,68.53
ORD-000347,2017-03-22 18:33:14,Central,OH,Consumer,Office Supplies,Storage,1,0.06,353.3,-92.66
ORD-000348,2016-02-07 05:57:30,East,PA,Home Office,Technology,Accessories,4,0.22,1189.93,225.74
ORD-000349,2016-10-30 16:08:00,West,AZ,Consumer,Technology,Machines,5,0.17,1815.01,134.59
ORD-000350,2015-10-16 16:59:08,Central,IL,Corporate,Office Supplies,Binders,8,0.26,53.33,-28.32
ORD-000351,2017-10-16 16:05:06,East,MD,Corporate,Office Supplies,Binders,1,0.14,218.88,-23.3
ORD-000352,2017-12-27 07:11:38,West,CA,Consumer,Furniture,Bookcases,2,0.28,13.33,-171.02
ORD-000353,2015-05-06 21:42:54,West,AZ,Home Office,Technology,Copiers,8,0.17,1404.5,261.33
ORD-000354,2014-05-05 20:52:52,Central,IN,Consumer,Technology,Phones,1,0.17,118.18,76.5
ORD-000355,2014-11-19 16:23:50,Central,WI,Home Office,Furniture,Bookcases,4,0.16,559.76,23.61
ORD-000356,2015-02-22 06:11:11,West,CA,Home Office,Furniture,Chairs,2,0.22,258.85,132.18
ORD-000357,2017-06-16 14:32:18,South,TX,Consumer,Office Supplies,Paper,5,0.16,556.26,118.55
ORD-000358,2015-09-26 22:34:29,South,NC,Consumer,Technology,Machines,6,0.13,832.77,68.54
ORD-000359,2014-05-19 16:00:33,Central,IL,Consumer,Technology,Copiers,5,0.11,1742.05,252.42
ORD-000360,2018-05-18 02:30:07,West,CO,Home Office,Office Supplies,Paper,4,0.21,305.93,132.89
ORD-000361,2014-07-03 18:42:59,Central, OH ,Home Office,Technology,Accessories,1,0.18,255.42,26.48
ORD-000362,2017-07-02 22:08:38,West,CA,Consumer,Furniture,Tables,1,0.27,374.15,100.46
ORD-000363,2017-09-13 23:04:59,South,TX,Consumer,Office Supplies,Accessories,7,0.28,1226.62,44.25
ORD-000364,2014-01-26 10:07:36,Central,WI,Consumer,Furniture,Furnishings,1,0.16,81.14,28.17
ORD-000365,2018-03-29 23:16:57,Central,WI,Corporate,Office Supplies,Storage,1,9%,199.99,135.37
ORD-000366,2015-05-11 18:02:31,South,FL,Home Office,Technology,Copiers,5,0.06,375.24,-3.23
ORD-000367,2014-03-25 07:44:36,East,NY,Corporate,Office Supplies,Paper,3,0.2,454.0,-81.06
ORD-000368,2017-09-13 02:55:09,East,PA,Corporate,Office Supplies,Storage,5,19%,583.23,153.65
ORD-000369,2015-06-21 19:22:30,South,TX,Consumer,Technology,Accessories,3,0.14,979.56,243.75
ORD-000370,2017-11-24 14:36:01,East,NY,Corporate,Office Supplies,Storage,6,0.03,40.0,-97.73
ORD-000371,2018-12-01 14:05:09,East,PA,Corporate,Office Supplies,Binders,3,0.17,587.4,-24.64
ORD-000372,2015-12-05 21:14:58,Central,OH,Consumer,Furniture,Chairs,1,0.3,211.26,-10.9
ORD-000373,2015-09-01 07:03:42,Central,IL,Consumer,Technology,Copiers,1,10%,6.67,-12.89
ORD-000374,2018-07-04 23:39:18,Central,MO,Corporate,Technology,Accessories,3,0.08,1026.08,201.57
ORD-000375,2018-03-18 15:55:51,East,MA,Corporate,Office Supplies,Binders,4,0.23,532.41,-1.23
ORD-000376,2015-04-17 05:23:23,Central,OH,Corporate,Office Supplies,Accessories,5,0.17,1311.22,152.65
ORD-000377,2014-07-11 05:41:13,East,MD,Consumer,Technology,Copiers,5,0.12,1345.15,121.03
ORD-000378,2018-12-08 14:09:17,East,MA,Consumer,Furniture,Bookcases,4,0.0,1016.62,92.91
ORD-000379,2014-11-07 19:47:49,East,PA,Consumer,Furniture,Chairs,6,0.3,1338.43,121.96
ORD-000380,2015-07-19 18:07:25,South,TX,Consumer,Furniture,Tables,1,0.1,195.97,5.98
ORD-000381,2018-06-22 19:36:55,West,AZ,Corporate,Technology,Copiers,5,0.17,43.13,-20.48
ORD-000382,2014-04-05 19:35:37,South,TX,Consumer,Technology,Phones,4,0.15,1222.78,157.06
ORD-000383,2016-04-06 15:50:03,South,TN,Consumer,Office Supplies,Accessories,2,0.05,451.62,32.22
ORD-000384,2015-09-11 04:01:38,Central,IN,Consumer,Technology,Copiers,4,0.12,302.81,-95.74
ORD-000385,2014-10-11 16:14:47,South,NC,Corporate,Technology,Machines,1,0.09,41.7,-66.6
ORD-000386,2016-06-05 07:43:52,West,AZ,Corporate,Office Supplies,Accessories,2,0.0,700.39,106.66
ORD-000387,2018-01-19 17:53:57,West,CA,Consumer,Office Supplies,Accessories,4,0.24,1350.52,101.41
ORD-000388,2017-03-21 00:01:25,Central,MO,Consumer,Office Supplies,Binders,6,0.35,755.39,31.64
ORD-000389,2015-02-18 19:57:18,East,NY,Consumer,Furniture,Bookcases,4,0.14,455.75,18.44
ORD-000390,2017-03-18 08:31:25,South,GA,Home Office,Technology,Copiers,6,0.14,659.62,68.49
ORD-000391,2018-02-10 09:23:33,Central,MI,Consumer,Office Supplies,Paper,4,0.29,330.01,-141.14
ORD-000392,2015-06-07 10:49:42,East,NY,Consumer,Office Supplies,Paper,2,0.18,648.93,22.53
ORD-000393,2018-01-18 22:48:51,South,FL,Consumer,Office Supplies,Accessories,6,0.31,1991.52,62.99
ORD-000394,2018-10-18 03:12:25,West,CA,Home Office,Office Supplies,Accessories,5,0.14,1602.58,339.7
ORD-000395,2015-07-05 01:37:51,Central,WI,Corporate,Furniture,Chairs,3,0.12,771.76,33.74
ORD-000396,2014-04-14 04:29:20,Central,WI,Corporate,Technology,Machines,4,0.31,597.13,-9.83
ORD-000397,2014-08-12 06:34:06,South,NC,Consumer,Technology,Copiers,7,0.27,46.67,-28.35
ORD-000398,2016-12-17 17:30:02,Central,MI,Consumer,Technology,Phones,6,0.29,1876.17,191.05
ORD-000399,2016-10-31 17:56:33,Central,MI,Corporate,Furniture,Chairs,3,0.29,899.52,128.08
ORD-000400,2017-01-23 11:34:11,South,GA,Consumer,Technology,Phones,7,0.13,632.39,-52.0
ORD-000401,2016-05-16 12:09:50,South,FL,Consumer,Technology,Machines,4,0.27,983.44,16.89
ORD-000402,2015-08-31 20:06:31,Central,MI,Corporate,Furniture,Bookcases,6,0.27,1584.98,23.95
ORD-000403,2014-09-24 23:47:25,South,NC,Corporate,Office Supplies,Binders,3,0.2,665.97,27.0
ORD-000404,2017-10-24 20:35:39,Central,MI,Consumer,Office Supplies,Accessories,3,0.15,603.48,25.06
ORD-000405,2016-10-22 15:59:16,Central,MI,Corporate,Technology,Phones,2,0.12,560.82,-30.2
ORD-000406,2015-05-11 10:51:06,West,AZ,Corporate,Office Supplies,Storage,5,0.06,1268.9,27.41
ORD-000407,2017-09-17 14:30:48,East,NY,Consumer,Technology,Machines,2,0.16,425.07,59.66
ORD-000408,2017-06-11 02:09:36,South,TN,Corporate,Technology,Copiers,2,0.25,283.84,-17.78
ORD-000409,2017-04-20 14:14:51,South, TX ,Home Office,Office Supplies,Accessories,1,0.08,329.18,93.19
ORD-000410,2015-05-26 08:33:43,East,VA,Consumer,Office Supplies,Binders,3,0.31,40.23,-16.08
ORD-000411,2016-11-18 13:10:26,Central,MI,Home Office,Furniture,Chairs,2,0.15,490.82,107.48
ORD-000412,2017-01-25 18:01:06,East,MD,Consumer,Office Supplies,Binders,4,0.18,315.38,128.15
ORD-000413,2017-09-11 23:40:25,Central,OH,Consumer,Furniture,Tables,2,0.04,429.56,-40.03
ORD-000414,2015-12-30 11:39:48,East,PA,Home Office,Office Supplies,Accessories,2,0.0,35.1,174.17
ORD-000415,2016-07-10 21:28:00,West,CA,Consumer,Office Supplies,Binders,2,0.08,469.11,
ORD-000416,2014-09-18 18:50:40,Central,WI,Consumer,Technology,Phones,4,0.15,1422.32,91.46
ORD-000417,2014-03-17 20:04:17,South,TN,Corporate,Furniture,Chairs,1,0.26,333.67,31.11
ORD-000418,2015-11-19 11:01:24,East,NY,Consumer,Technology,Phones,5,0.14,2196.65,322.24
ORD-000419,2018-07-26 15:31:26,Central,IN,Corporate,Furniture,Chairs,1,0.19,245.18,22.59
ORD-000420,2016-08-04 21:37:56,Central,IN,Home Office,Office Supplies,Storage,6,0.17,1280.17,27.45
ORD-000421,2018-06-13 07:35:15,East,MD,Consumer,Office Supplies,Storage,5,0.1,997.18,130.4
ORD-000422,2018-08-03 14:50:50,West,WA,Consumer,Furniture,Furnishings,5,0.18,2147.81,125.52
ORD-000423,2015-05-19 11:40:36,South,NC,Home Office,Office Supplies,Binders,2,0.13,894.03,146.68
ORD-000424,2016-01-16 22:20:36,Central,IL,Home Office,Technology,Copiers,2,0.14,712.04,84.93
ORD-000425,2016-09-22 20:01:52,South,GA,Home Office,Furniture,Tables,2,18%,908.62,142.16
ORD-000426,2014-02-24 13:02:56,East,NY,Consumer,Technology,Machines,4,0.18,480.87,120.01
ORD-000427,2017-09-22 20:03:03,South,TN,Corporate,Office Supplies,Accessories,4,0.26,1290.8,
ORD-000428,2018-08-07 20:55:39,East,MD,Home Office,Office Supplies,Accessories,2,0.14,13.33,-96.54
ORD-000429,2014-02-15 11:17:57,West,CA,Corporate,Technology,Machines,2,0.09,312.96,124.52
ORD-000430,2018-05-07 19:21:17,South,TX,Home Office,Office Supplies,Accessories,3,0.07,1419.42,222.23
ORD-000431,2016-01-30 05:24:29,East,MD,Corporate,Office Supplies,Storage,3,0.08,78.84,68.59
ORD-000432,2016-12-12 12:45:54,East,PA,Consumer,Furniture,Furnishings,4,0.09,26.67,-10.59
ORD-000433,2016-04-17 16:16:32,East,NY,Consumer,Technology,Machines,1,0.18,123.96,-88.57
ORD-000434,2016-12-05 00:43:05,East,PA,Consumer,Technology,Phones,5,0.13,1262.34,186.4
ORD-000435,2014-01-28 23:21:07,East,VA,Corporate,Furniture,Furnishings,6,0.26,1730.22,103.31
ORD-000436,2018-10-24 23:14:27,Central,MI,Corporate,Furniture,Tables,2,0.08,120.52,-20.99
ORD-000437,2015-09-03 18:47:13,West,CA,Home Office,Office Supplies,Binders,1,0.1,184.67,-1.1
ORD-000438,2014-10-03 19:46:38,West,WA,Consumer,Furniture,Furnishings,1,0.24,183.46,30.4
ORD-000439,2016-04-15 23:37:34,West,CA,Corporate,Furniture,Bookcases,3,0.24,611.69,42.31
ORD-000440,2017-07-26 19:03:42,West,WA,Home Office,Office Supplies,Binders,1,21%,306.89,-189.85
ORD-000441,2016-03-31 23:06:57,Central,IN,Corporate,Furniture,Tables,4,0.13,910.39,209.4
ORD-000442,2014-11-29 03:02:11,East,VA,Consumer,Office Supplies,Paper,2,0.26,421.39,23.51
ORD-000443,2014-03-09 14:17:31,Central,IN,Home Office,Furniture,Chairs,5,0.11,639.55,56.18
ORD-000444,2014-02-28 17:38:28,Central,WI,Home Office,Technology,Accessories,5,0.12,738.2,
ORD-000445,2015-04-13 14:20:43,South,GA,Consumer,Office Supplies,Accessories,7,0.31,2876.29,181.38
ORD-000446,2014-08-30 06:31:01,Central,OH,Corporate,Technology,Phones,5,0.15,33.33,16.33
ORD-000447,2017-05-24 00:03:00,Central,IL,Consumer,Technology,Phones,1,0.3,212.71,79.02
ORD-000448,2014-08-20 04:25:18,Central,OH,Corporate,Furniture,Chairs,1,0.15,91.86,-0.89
ORD-000449,2016-07-15 19:00:12,South,GA,Corporate,Furniture,Bookcases,5,0.15,2915.54,122.04
ORD-000450,2014-01-23 23:31:14,Central,IN,Consumer,Technology,Copiers,6,0.28,2456.72,206.4
ORD-000451,2017-01-10 05:30:38,East,VA,Consumer,Technology,Accessories,2,0.3,51.59,46.35
ORD-000452,2016-12-13 09:59:05,Central, OH ,Consumer,Furniture,Chairs,5,0.03,756.63,62.79
ORD-000453,2016-08-26 10:39:08,South,FL,Consumer,Office Supplies,Binders,5,0.27,453.66,-90.97
ORD-000454,2017-07-06 12:36:02,Central,MO,Consumer,Furniture,Furnishings,2,0.17,622.04,123.6
ORD-000455,2017-05-23 14:06:41,South,FL,Consumer,Technology,Phones,3,0.18,705.98,144.89
ORD-000456,2017-12-22 14:42:34,South,FL,Corporate,Technology,Machines,5,0.24,33.33,101.55
ORD-000457,2014-12-12 19:57:34,East,PA,Consumer,Office Supplies,Storage,1,0.19,143.24,-23.86
ORD-000458,2015-02-09 00:49:48,Central,OH,Corporate,Office Supplies,Accessories,3,0.16,570.86,140.7
ORD-000459,2014-05-01 01:10:24,South,NC,Consumer,Office Supplies,Binders,2,0.27,440.33,-103.76
ORD-000460,2016-01-07 16:52:29,Central,IL,Corporate,Office Supplies,Paper,1,0.23,6.67,145.54
ORD-000461,2014-05-30 01:41:37,East,VA,Corporate,Furniture,Chairs,4,0.17,991.03,-71.63
ORD-000462,2015-08-23 17:17:40,Central,IN,Corporate,Technology,Copiers,5,0.08,1587.72,288.53
ORD-000463,2016-07-01 17:56:09,South,TX,Home Office,Furniture,Chairs,4,0.25,1978.74,211.32
ORD-000464,2016-01-08 13:22:41,Central,MI,Home Office,Technology,Machines,5,0.26,33.33,15.27
ORD-000465,2014-09-11 23:51:17,West,CO,Consumer,Furniture,Chairs,6,0.02,40.0,44.12
ORD-000466,2018-10-28 07:06:57,Central,MO,Consumer,Furniture,Bookcases,1,0.1,63.67,
ORD-000467,2017-03-04 19:44:56,Central,MO,Corporate,Technology,Phones,3,0.12,342.45,189.87
ORD-000468,2016-01-20 21:52:51,West,CO,Consumer,Technology,Phones,1,0.13,212.8,-43.34
ORD-000469,2017-09-02 22:16:50,Central,OH,Consumer,Furniture,Bookcases,3,0.28,997.63,45.91
ORD-000470,2016-03-23 06:14:44,West,CA,Corporate,Technology,Copiers,8,0.14,53.33,61.47
ORD-000471,2015-03-22 09:25:00,East,VA,Consumer,Office Supplies,Paper,2,0.09,532.78,-6.05
ORD-000472,2018-04-06 11:30:45,South,FL,Consumer,Technology,Phones,3,0.15,803.05,201.76
ORD-000473,2015-04-07 09:38:26,East,MA,Consumer,Office Supplies,Accessories,1,0.14,416.3,58.07
ORD-000474,2016-08-05 01:47:18,East,MA,Corporate,Office Supplies,Accessories,1,0.09,20.14,-80.32
ORD-000475,2016-12-09 21:37:35,West,WA,Corporate,Technology,Machines,1,0.22,181.27,90.04
ORD-000476,2016-02-24 23:56:53,East,MD,Consumer,Furniture,Bookcases,2,0.15,148.06,30.55
ORD-000477,2016-06-24 15:26:20,East,MA,Consumer,Technology,Accessories,6,0.26,661.92,131.76
ORD-000478,2014-10-18 03:09:43,Central,MI,Corporate,Office Supplies,Paper,4,0.08,493.63,69.92
ORD-000479,2014-06-26 00:00:00,South,TN,Consumer,Technology,Copiers,4,0.12,907.85,142.53
ORD-000480,2017-07-30 08:23:41,Central,IL,Corporate,Office Supplies,Storage,4,0.29,331.26,51.17
ORD-000481,2014-11-06 16:48:38,Central,WI,Consumer,Furniture,Tables,2,0.24,158.53,1.49
ORD-000482,2017-06-08 13:07:49,South,FL,Consumer,Technology,Accessories,1,0.2,387.73,-51.88
ORD-000483,2017-01-11 05:11:39,East,PA,Corporate,Office Supplies,Accessories,5,0.19,1517.51,316.15
ORD-000484,2018-06-23 11:02:06,Central,IL,Consumer,Furniture,Chairs,4,0.14,449.41,-72.66
ORD-000485,2014-06-22 16:06:02,Central,MI,Home Office,Office Supplies,Binders,3,0.08,529.13,153.78
ORD-000486,2017-01-24 09:50:41,South,TX,Corporate,Office Supplies,Binders,4,0.24,1325.18,199.88
ORD-000487,2014-09-05 08:16:47,South,NC,Consumer,Technology,Machines,5,0.09,1147.14,341.88
ORD-000488,2017-05-17 16:39:09,Central,MI,Corporate,Furniture,Bookcases,2,0.12,911.25,104.84
ORD-000489,2018-03-05 08:05:42,Central,WI,Home Office,Office Supplies,Binders,4,0.09,1107.58,223.15
ORD-000490,2018-10-23 10:38:52,East,MA,Corporate,Office Supplies,Accessories,1,0.04,306.77,-148.32
