order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id
ORD-100272,2016-06-20,South,South Carolina,Consumer,Furniture,1,0.0124,171.99,11.74,C12367
ORD-100273,2014-05-04,Central,Iowa,Consumer,Technology,3,0.0567,1403.25,160.86,C13457
ORD-100274,2016-07-15,East,Florida,Consumer,Furniture,1,0.0067,385.4,24.01,C10185
ORD-100275,2017-01-04,West,Oregon,Corporate,Office Supplies,3,0.0899,144.75,19.08,C13213
ORD-100276,2017-12-28,South,South Carolina,Corporate,Technology,2,0.092,538.25,80.95,C11285
ORD-100277,2017-03-17,Central,Minnesota,Consumer,Office Supplies,3,0.0383,141.16,32.84,C12031
ORD-100278,2017-12-25,West,California,Consumer,Technology,3,0.1098,870.52,116.28,C11702
ORD-100279,2017-05-09,Central,Minnesota,Consumer,Office Supplies,4,0.0654,233.11,48.87,C13316
ORD-100280,2014-09-17,Central,Minnesota,Corporate,Furniture,5,0.0149,934.12,29.36,C10730
ORD-100281,2016-01-16,Central,Kansas,Consumer,Technology,4,0.2674,1119.21,100.76,C11377
ORD-100282,2014-11-04,Central,Iowa,Consumer,Technology,3,0.1442,612.52,153.62,C12740
ORD-100283,2017-07-03,Central,Kansas,Corporate,Technology,1,0.1059,155.49,20.39,C12034
ORD-100284,2014-02-02,Central,Iowa,Corporate,Furniture,6,0.1769,1497.55,62.9,C12767
ORD-100285,2014-10-24,South,Kentucky,Consumer,Furniture,7,0.0529,1091.48,167.45,C12046
ORD-100286,2014-12-08,West,California,Home Office,Technology,4,0.0125,916.38,54.62,C12670
ORD-100287,2017-08-21,East,Virginia,Consumer,Furniture,1,0.0524,203.48,21.88,C11199
ORD-100288,2015-09-04,East,New York,Consumer,Office Supplies,3,0.3022,134.81,24.97,C10872
ORD-100289,2016-03-30,West,Utah,Corporate,Office Supplies,2,0.1016,90.64,12.12,C10266
ORD-100290,2017-09-20,East,Georgia,Consumer,Furniture,5,0.2432,1976.45,85.94,C13852
ORD-100291,2017-10-16,South,Louisiana,Consumer,Technology,3,0.0086,667.05,117.7,C10505
ORD-100292,2015-06-17,East,Massachusetts,Consumer,Office Supplies,4,0.0517,168.4,30.93,C11675
ORD-100293,2015-07-29,West,Oregon,Home Office,Office Supplies,2,0.0086,137.51,25.26,C11723
ORD-100294,2014-07-07,South,Oklahoma,Consumer,Office Supplies,2,0.0935,183.96,23.09,C10508
ORD-100295,2014-04-08,Central,Wisconsin,Corporate,Technology,4,0.0057,936.87,237.88,C12157
ORD-100296,2016-07-13,West,California,Consumer,Technology,4,0.1528,738.65,61.25,C13612
ORD-100297,2016-11-13,West,Nevada,Consumer,Technology,6,0.0539,2878.52,182.5,C12807
ORD-100298,2014-08-27,South,Oklahoma,Consumer,Technology,3,0.2211,1110.35,31.49,C12503
ORD-100299,2014-11-13,East,Massachusetts,Consumer,Office Supplies,3,0.2002,112.56,20.11,C11421
ORD-100300,2017-03-23,East,Massachusetts,Corporate,Furniture,2,0.1261,675.42,65.26,C11806
ORD-100301,2016-02-01,West,Arizona,Corporate,Furniture,5,0.0112,1362.43,187.74,C10999
ORD-100302,2014-02-06,Central,Missouri,Corporate,Technology,2,0.2913,465.15,-19.19,C13686
ORD-100303,2015-06-18,East,New Jersey,Home Office,Technology,5,0.0776,464.0,27.04,C13014
ORD-100304,2015-08-14,South,Texas,Corporate,Technology,4,0.0651,1173.67,202.1,C10326
ORD-100305,2014-07-19,South,South Carolina,Consumer,Furniture,4,0.036,715.62,101.77,C11500
ORD-100306,2014-12-12,West,California,Corporate,Technology,2,0.0869,463.81,94.8,C13218
ORD-100307,2014-06-13,East,Georgia,Consumer,Technology,1,0.0908,268.78,27.15,C12948
ORD-100308,2016-11-24,East,North Carolina,Consumer,Office Supplies,7,0.2152,362.6,74.56,C11734
ORD-100309,2015-04-23,East,Florida,Consumer,Office Supplies,5,0.0328,204.4,52.26,C13382
ORD-100310,2016-06-07,South,South Carolina,Home Office,Office Supplies,3,0.2445,293.0,45.36,C11521
ORD-100311,2015-02-06,South,Texas,Consumer,Technology,3,0.0635,877.78,122.61,C10527
ORD-100312,2017-08-24,South,Louisiana,Consumer,Furniture,4,0.0125,1155.93,87.47,C13454
ORD-100313,2014-12-23,West,Colorado,Consumer,Office Supplies,2,0.1669,102.09,12.55,C10622
ORD-100314,2015-11-28,South,Kentucky,Consumer,Office Supplies,3,0.1666,93.21,17.37,C10669
ORD-100315,2015-01-02,Central,Illinois,Home Office,Office Supplies,3,0.036,179.86,28.57,C12507
ORD-100316,2017-12-08,East,Virginia,Corporate,Furniture,1,0.1037,108.88,9.33,C11107
ORD-100317,2015-09-29,Central,Minnesota,Consumer,Furniture,3,0.0218,903.2,113.78,C10832
ORD-100318,2014-06-15,West,Utah,Corporate,Office Supplies,3,0.1161,141.75,12.68,C13707
ORD-100319,2017-11-15,West,Idaho,Consumer,Office Supplies,1,0.0458,88.77,17.7,C13487
ORD-100320,2016-01-14,South,Oklahoma,Consumer,Office Supplies,1,0.0816,38.24,3.29,C10240
ORD-100321,2014-01-27,West,Utah,Consumer,Office Supplies,2,0.0683,162.91,-11.34,C10045
ORD-100322,2016-12-25,South,Tennessee,Corporate,Office Supplies,2,0.0108,74.82,15.92,C10279
ORD-100323,2015-07-25,East,Florida,Consumer,Furniture,3,0.1659,526.44,14.94,C10225
ORD-100324,2017-09-21,Central,Michigan,Corporate,Furniture,1,0.1157,249.62,5.06,C10327
ORD-100325,2016-02-16,West,California,Consumer,Furniture,3,0.1604,640.82,62.82,C11388
ORD-100326,2016-01-25,East,Virginia,Home Office,Furniture,4,0.0202,1012.7,121.68,C10327
ORD-100327,2014-04-18,Central,Iowa,Consumer,Furniture,4,0.0514,645.85,136.56,C13382
ORD-100328,2015-03-16,South,Texas,Corporate,Office Supplies,5,0.0205,273.45,23.16,C11874
ORD-100329,2016-05-08,East,Florida,Corporate,Office Supplies,3,0.0464,134.11,19.78,C11552
ORD-100330,2015-08-19,Central,Missouri,Consumer,Office Supplies,3,0.0096,106.56,17.37,C13085
ORD-100331,2016-01-03,South,Kentucky,Consumer,Technology,6,0.254,1739.26,103.45,C13746
ORD-100332,2017-10-06,South,Kentucky,Consumer,Office Supplies,1,0.0396,59.16,10.48,C13822
ORD-100333,2017-08-19,Central,Michigan,Consumer,Furniture,2,0.0306,363.02,35.54,C11628
ORD-100334,2016-02-07,West,Arizona,Consumer,Office Supplies,1,0.2028,65.21,12.52,C12616
ORD-100335,2016-02-05,South,Oklahoma,Home Office,Technology,6,0.0406,1209.89,263.72,C11582
ORD-100336,2017-10-28,Central,Minnesota,Consumer,Office Supplies,3,0.2041,132.36,15.31,C11879
ORD-100337,2014-06-02,West,Idaho,Consumer,Furniture,2,0.108,421.22,22.85,C10911
ORD-100338,2014-09-13,West,Colorado,Corporate,Technology,5,0.1795,920.01,107.02,C12387
ORD-100339,2015-10-12,West,California,Home Office,Furniture,3,0.1267,583.47,55.26,C12819
ORD-100340,2017-08-17,South,Louisiana,Corporate,Technology,5,0.1754,760.56,89.04,C12693
ORD-100341,2015-06-30,South,Alabama,Consumer,Technology,3,0.0436,623.43,-80.19,C13341
ORD-100342,2016-06-04,Central,Illinois,Consumer,Office Supplies,4,0.1209,138.6,13.05,C11540
ORD-100343,2016-02-24,West,Nevada,Consumer,Office Supplies,2,0.0582,98.43,11.98,C11466
ORD-100344,2016-08-01,Central,Illinois,Consumer,Office Supplies,3,0.0882,163.84,-14.77,C12988
ORD-100345,2016-10-11,South,Tennessee,Consumer,Technology,4,0.0535,627.11,86.73,C11324
ORD-100346,2014-08-19,East,Virginia,Corporate,Furniture,1,0.0537,178.71,24.72,C13279
ORD-100347,2017-11-18,East,Virginia,Consumer,Technology,3,0.0468,1337.61,181.53,C12627
ORD-100348,2017-10-08,West,Colorado,Consumer,Furniture,3,0.0934,985.25,59.8,C12293
ORD-100349,2015-04-20,Central,Missouri,Consumer,Furniture,1,0.1956,262.26,14.98,C11727
ORD-100350,2017-06-01,Central,Missouri,Consumer,Technology,6,0.3452,1834.25,169.3,C13477
ORD-100351,2015-04-21,South,South Carolina,Corporate,Office Supplies,2,0.0178,119.97,16.85,C12522
ORD-100352,2014-03-24,West,Washington,Home Office,Technology,3,0.0833,659.8,110.36,C10305
ORD-100353,2017-06-11,South,Kentucky,Consumer,Technology,2,0.0303,264.6,53.14,C13580
ORD-100354,2017-07-30,West,Idaho,Home Office,Furniture,4,0.0227,724.75,61.48,C11427
ORD-100355,2017-08-01,East,Pennsylvania,Consumer,Furniture,4,0.0601,815.16,13.36,C13020
ORD-100356,2015-12-11,West,Utah,Corporate,Technology,7,0.0472,1504.74,216.41,C12456
ORD-100357,2014-02-20,South,South Carolina,Consumer,Office Supplies,2,0.1177,119.67,24.22,C11812
ORD-100358,2016-01-20,East,Virginia,Corporate,Technology,3,0.0648,1451.1,367.12,C13614
ORD-100359,2017-07-07,Central,Wisconsin,Home Office,Office Supplies,2,0.1084,132.01,25.96,C13819
ORD-100360,2017-11-28,West,Utah,Home Office,Office Supplies,3,0.0319,154.62,-14.4,C12614
ORD-100361,2016-08-15,Central,Michigan,Corporate,Furniture,3,0.0143,866.38,45.64,C11451
ORD-100362,2016-02-06,Central,Illinois,Corporate,Technology,4,0.2161,348.39,8.25,C10580
ORD-100363,2015-05-07,Central,Illinois,Corporate,Office Supplies,3,0.2399,98.36,8.57,C10523
ORD-100364,2015-08-30,East,Florida,Corporate,Office Supplies,1,0.0763,83.93,8.59,C11690
ORD-100365,2017-05-28,Central,Missouri,Consumer,Technology,2,0.0706,829.2,108.3,C12134
ORD-100366,2017-06-25,Central,Minnesota,Corporate,Office Supplies,5,0.0177,280.62,40.53,C10784
ORD-100367,2017-08-13,West,Oregon,Consumer,Office Supplies,2,0.0077,145.35,26.63,C13942
ORD-100368,2017-12-10,West,Arizona,Consumer,Furniture,1,0.0693,238.79,26.98,C11744
ORD-100369,2014-10-18,South,Oklahoma,Consumer,Office Supplies,4,0.0891,402.05,89.01,C11021
ORD-100370,2017-05-01,East,New York,Home Office,Office Supplies,1,0.0808,39.31,6.99,C11364
ORD-100371,2017-02-22,East,Florida,Consumer,Technology,2,0.1295,495.28,67.2,C11883
ORD-100372,2017-11-18,West,Nevada,Consumer,Technology,6,0.1645,1387.26,193.07,C10061
ORD-100373,2014-06-29,West,Arizona,Consumer,Office Supplies,4,0.0501,95.35,14.96,C13673
ORD-100374,2017-11-11,South,Tennessee,Corporate,Furniture,3,0.0641,661.3,68.39,C12355
ORD-100375,2017-04-29,East,Virginia,Home Office,Office Supplies,4,0.0297,184.11,39.66,C11095
ORD-100376,2017-01-17,West,Arizona,Consumer,Furniture,2,0.1063,323.1,33.01,C12564
ORD-100377,2015-08-10,South,Louisiana,Consumer,Furniture,1,0.1098,150.86,15.09,C10116
ORD-100378,2014-03-18,South,Tennessee,Home Office,Office Supplies,5,0.1024,307.27,54.83,C11097
ORD-100379,2015-06-30,South,Kentucky,Consumer,Office Supplies,5,0.0802,315.52,59.31,C11863
ORD-100380,2015-02-20,West,Idaho,Consumer,Furniture,3,0.0422,637.41,78.15,C12626
ORD-100381,2015-06-25,South,Arkansas,Consumer,Technology,3,0.0412,649.48,38.18,C12136
ORD-100382,2014-01-14,East,Georgia,Corporate,Office Supplies,1,0.0873,69.32,-12.48,C13312
ORD-100383,2016-05-30,East,North Carolina,Consumer,Furniture,6,0.2683,908.53,132.16,C12508
ORD-100384,2016-07-16,East,New York,Consumer,Furniture,5,0.2604,1696.22,30.94,C11512
ORD-100385,2017-09-13,East,Virginia,Consumer,Furniture,2,0.2419,443.27,42.7,C11003
ORD-100386,2014-03-03,Central,Michigan,Corporate,Technology,6,0.0971,1100.97,142.7,C13617
ORD-100387,2015-12-07,East,New York,Consumer,Technology,4,0.2059,907.03,-33.8,C10544
ORD-100388,2017-01-30,Central,Ohio,Consumer,Office Supplies,4,0.077,354.06,44.0,C12805
ORD-100389,2014-12-28,Central,Illinois,Corporate,Office Supplies,4,0.1213,249.72,43.61,C13990
ORD-100390,2015-05-07,South,Tennessee,Consumer,Technology,2,0.12,1007.92,81.55,C10435
ORD-100391,2015-07-16,East,New Jersey,Corporate,Office Supplies,6,0.0348,295.61,73.77,C11093
ORD-100392,2016-03-31,West,Oregon,Consumer,Office Supplies,1,0.024,53.86,12.48,C12908
ORD-100393,2017-04-08,Central,Ohio,Consumer,Furniture,3,0.0049,454.03,27.17,C12366
ORD-100394,2014-05-26,West,Nevada,Consumer,Office Supplies,3,0.0369,189.16,38.56,C12368
ORD-100395,2016-01-06,West,California,Home Office,Office Supplies,3,0.0432,154.08,34.66,C12222
ORD-100396,2015-02-09,Central,Kansas,Consumer,Office Supplies,1,0.1252,58.79,9.89,C10542
ORD-100397,2015-06-04,West,Utah,Consumer,Technology,1,0.1272,165.99,15.23,C10014
ORD-100398,2015-12-26,South,Kentucky,Corporate,Office Supplies,3,0.1362,205.2,27.09,C11524
ORD-100399,2017-09-22,Central,Illinois,Corporate,Technology,5,0.1232,1010.86,-118.86,C12599
ORD-100400,2014-12-08,East,Florida,Consumer,Office Supplies,2,0.0241,115.02,16.04,C13705
ORD-100401,2016-06-06,South,Oklahoma,Consumer,Office Supplies,6,0.1854,209.26,-7.3,C10360
ORD-100402,2014-01-10,Central,Ohio,Consumer,Technology,4,0.2261,1235.92,31.8,C10837
ORD-100403,2016-01-30,West,Colorado,Corporate,Furniture,1,0.138,108.8,0.67,C11059
ORD-100404,2014-08-27,East,Pennsylvania,Consumer,Office Supplies,4,0.2446,255.14,49.93,C12994
ORD-100405,2015-04-22,South,South Carolina,Corporate,Office Supplies,3,0.1313,209.31,32.0,C12178
ORD-100406,2017-09-24,East,Massachusetts,Consumer,Furniture,5,0.033,761.51,83.48,C11141
ORD-100407,2015-07-01,South,Arkansas,Consumer,Office Supplies,4,0.1867,244.99,37.51,C12376
ORD-100408,2014-07-14,South,Alabama,Corporate,Furniture,3,0.1583,577.35,48.19,C13074
ORD-100409,2014-10-19,South,Kentucky,Consumer,Technology,5,0.2185,924.71,173.54,C11238
ORD-100410,2016-09-09,West,Idaho,Home Office,Technology,3,0.2165,500.81,48.71,C11110
ORD-100411,2014-08-03,South,Kentucky,Corporate,Office Supplies,2,0.0283,168.52,28.34,C11234
ORD-100412,2015-01-05,Central,Iowa,Consumer,Office Supplies,4,0.0843,165.36,39.53,C13887
ORD-100413,2017-05-17,East,Virginia,Consumer,Office Supplies,5,0.0354,371.93,58.22,C13818
ORD-100414,2015-12-23,East,Pennsylvania,Consumer,Office Supplies,5,0.0373,304.37,33.98,C12626
ORD-100415,2015-03-28,East,New York,Corporate,Office Supplies,3,0.0409,179.19,44.66,C11251
ORD-100416,2017-10-21,East,Florida,Corporate,Office Supplies,4,0.1435,442.73,71.32,C11815
ORD-100417,2016-07-09,East,North Carolina,Consumer,Office Supplies,1,0.0348,48.11,-6.96,C12207
ORD-100418,2017-11-14,East,New Jersey,Corporate,Furniture,3,0.0624,430.54,64.31,C11535
ORD-100419,2015-07-16,West,Oregon,Home Office,Furniture,5,0.1645,849.57,33.17,C13225
ORD-100420,2017-07-06,Central,Michigan,Corporate,Office Supplies,3,0.0413,172.55,38.19,C10888
ORD-100421,2017-01-18,Central,Ohio,Consumer,Office Supplies,3,0.0625,257.15,38.24,C12207
ORD-100422,2016-11-16,East,New York,Consumer,Technology,5,0.0909,1286.45,,C10824
ORD-100423,2016-04-18,South,Oklahoma,Home Office,Furniture,3,0.2126,520.29,57.21,C11124
ORD-100424,2015-09-14,Central,Kansas,Consumer,Office Supplies,3,0.1181,131.98,21.82,C13184
ORD-100425,2016-07-17,East,Pennsylvania,Home Office,Furniture,5,0.0705,1402.03,-35.84,C12059
ORD-100426,2014-07-01,East,Florida,Home Office,Office Supplies,7,0.0803,232.0,30.54,C10951
ORD-100427,2017-09-13,Central,Michigan,Consumer,Office Supplies,1,0.1341,51.92,7.53,C10933
ORD-100428,2014-03-08,South,Texas,Corporate,Office Supplies,4,0.0371,237.78,37.38,C11307
ORD-100429,2015-10-11,West,Arizona,Home Office,Furniture,3,0.1062,324.82,21.01,C13215
ORD-100430,2017-04-16,East,New Jersey,Consumer,Furniture,3,0.1575,810.03,38.64,C10888
ORD-100431,2015-12-06,West,Idaho,Home Office,Office Supplies,5,0.0269,205.31,18.43,C13953
ORD-100432,2014-05-24,East,Georgia,Home Office,Office Supplies,2,0.3663,168.98,19.27,C12046
ORD-100433,2015-09-29,Central,Kansas,Home Office,Office Supplies,1,0.0619,46.72,7.19,C11450
ORD-100434,2017-03-26,South,Texas,Consumer,Technology,3,0.1708,679.64,12.56,C10159
ORD-100435,2015-12-22,East,New Jersey,Corporate,Furniture,2,0.0411,336.52,29.73,C10195
ORD-100436,2017-07-15,South,Louisiana,Consumer,Furniture,4,0.2213,414.17,30.95,C13390
ORD-100437,2017-01-15,East,New York,Consumer,Office Supplies,2,0.1249,46.02,7.64,C11285
ORD-100438,2017-07-08,West,California,Corporate,Office Supplies,2,0.0338,147.93,26.39,C11856
ORD-100439,2015-06-14,West,Nevada,Corporate,Technology,3,0.1673,615.63,-58.64,C13904
ORD-100440,2015-07-20,East,Georgia,Corporate,Furniture,2,0.0373,383.59,27.52,C10766
ORD-100441,2015-11-17,West,Utah,Consumer,Furniture,1,0.0702,151.95,,C13995
ORD-100442,2017-01-12,East,New York,Corporate,Furniture,3,0.0738,817.03,42.97,C11699
ORD-100443,2014-12-30,South,Texas,Corporate,Office Supplies,1,0.2567,36.3,6.67,C11528
ORD-100444,2015-07-10,East,New York,Consumer,Office Supplies,3,0.1265,288.45,17.7,C13154
ORD-100445,2015-07-14,South,Oklahoma,Consumer,Office Supplies,3,0.0995,125.5,25.18,C11338
ORD-100446,2015-08-12,East,Florida,Consumer,Technology,2,0.1043,662.44,86.4,C11087
ORD-100447,2014-01-18,East,Pennsylvania,Consumer,Office Supplies,3,0.0853,129.5,16.17,C10331
ORD-100448,2015-10-04,Central,Ohio,Corporate,Office Supplies,2,0.0184,69.06,14.41,C12523
ORD-100449,2016-08-29,East,Virginia,Corporate,Technology,4,0.0724,956.44,226.27,C13463
ORD-100450,2014-04-28,South,Oklahoma,Consumer,Furniture,9,0.1329,1159.73,238.53,C13185
ORD-100451,2014-02-12,West,Colorado,Consumer,Furniture,5,0.0495,1566.76,-71.16,C10047
ORD-100452,2014-09-11,Central,Iowa,Consumer,Furniture,5,0.0841,840.43,97.58,C10032
ORD-100453,2017-07-09,Central,Illinois,Home Office,Furniture,6,0.1661,1656.11,365.34,C11764
ORD-100454,2017-03-15,East,New York,Corporate,Furniture,1,0.044,343.2,42.94,C10819
ORD-100455,2016-03-05,Central,Illinois,Consumer,Technology,2,0.1317,176.85,28.3,C13278
ORD-100456,2016-01-04,West,California,Consumer,Furniture,5,0.0634,1119.81,44.97,C13122
ORD-100457,2015-07-17,East,North Carolina,Consumer,Furniture,4,0.1792,435.61,7.13,C11029
ORD-100458,2016-11-13,South,Texas,Home Office,Furniture,4,0.1215,601.24,12.84,C10185
ORD-100459,2015-09-15,East,North Carolina,Consumer,Furniture,4,0.1207,560.23,24.37,C10026
ORD-100460,2014-03-02,East,Georgia,Consumer,Office Supplies,3,0.1724,138.86,6.67,C12583
ORD-100461,2017-03-09,South,South Carolina,Home Office,Furniture,1,0.0864,220.44,5.49,C10224
ORD-100462,2016-02-15,South,Kentucky,Consumer,Office Supplies,3,0.0518,238.28,36.55,C11223
ORD-100463,2017-06-18,South,Oklahoma,Consumer,Office Supplies,3,0.0365,203.79,45.99,C13401
ORD-100464,2015-05-07,South,Texas,Consumer,Furniture,2,0.3606,429.02,9.27,C13651
ORD-100465,2014-08-12,West,Washington,Corporate,Office Supplies,3,0.0932,212.26,29.2,C11217
ORD-100466,2016-02-20,South,Alabama,Home Office,Office Supplies,3,0.0927,184.96,32.7,C10329
ORD-100467,2016-06-21,East,Florida,Consumer,Furniture,4,0.0972,953.79,66.71,C10321
ORD-100468,2014-04-11,Central,Ohio,Corporate,Office Supplies,3,0.1083,434.95,48.68,C10029
ORD-100469,2016-03-06,Central,Kansas,Corporate,Technology,2,0.2692,326.9,41.73,C12985
ORD-100470,2014-09-22,East,New York,Consumer,Office Supplies,1,0.1764,41.17,11.8,C11535
ORD-100471,2017-09-04,East,Pennsylvania,Home Office,Furniture,3,0.1927,753.54,86.78,C12415
ORD-100472,2016-10-16,West,Idaho,Consumer,Furniture,2,0.2467,304.84,23.41,C12309
ORD-100473,2017-01-30,East,Florida,Consumer,Office Supplies,6,0.0136,288.0,48.81,C10292
ORD-100474,2017-12-21,East,North Carolina,Corporate,Technology,3,0.193,1001.05,133.01,C10938
ORD-100475,2014-06-10,East,North Carolina,Corporate,Office Supplies,4,0.1863,141.26,-7.0,C13279
ORD-100476,2014-05-24,South,Kentucky,Consumer,Furniture,2,0.2873,269.31,11.4,C10286
ORD-100477,2016-01-14,Central,Minnesota,Corporate,Office Supplies,2,0.145,127.98,-27.81,C10935
ORD-100478,2014-11-30,South,Louisiana,Consumer,Technology,2,0.2372,691.48,126.49,C13221
ORD-100479,2014-11-02,West,California,Corporate,Furniture,3,0.0888,493.67,17.83,C13639
ORD-100480,2017-02-07,Central,Iowa,Corporate,Office Supplies,3,0.0962,156.94,28.76,C10114
ORD-100481,2014-11-01,East,Florida,Consumer,Furniture,8,0.0668,2168.91,156.27,C13697
ORD-100482,2016-08-27,East,Virginia,Consumer,Furniture,2,0.0748,212.01,-23.08,C11344
ORD-100483,2014-08-12,Central,Illinois,Consumer,Technology,1,0.1086,260.72,26.93,C11167
ORD-100484,2014-11-25,Central,Illinois,Corporate,Office Supplies,2,0.3833,108.28,5.55,C10047
ORD-100485,2014-10-11,South,Alabama,Consumer,Furniture,3,0.0631,466.39,51.33,C13889
ORD-100486,2015-05-14,Central,Iowa,Consumer,Office Supplies,3,0.0894,178.17,7.92,C13046
ORD-100487,2014-08-20,East,Massachusetts,Consumer,Office Supplies,3,0.0941,106.17,31.46,C11023
ORD-100488,2015-08-26,South,Arkansas,Consumer,Furniture,5,0.0317,569.03,86.09,C11497
ORD-100489,2016-05-02,West,Oregon,Consumer,Office Supplies,3,0.0383,171.19,20.46,C11961
ORD-100490,2017-11-18,West,Nevada,Corporate,Furniture,5,0.1155,1377.09,113.92,C10767
ORD-100491,2015-06-30,West,Oregon,Consumer,Office Supplies,5,0.0322,236.08,36.5,C13000
ORD-100492,2016-11-21,Central,Wisconsin,Consumer,Office Supplies,2,0.0529,165.42,34.34,C13108
ORD-100493,2014-03-13,West,California,Corporate,Furniture,4,0.0697,625.51,32.19,C10518
ORD-100494,2016-03-27,South,South Carolina,Consumer,Furniture,3,0.098,308.52,6.93,C11680
ORD-100495,2016-07-20,South,Tennessee,Corporate,Technology,5,0.0791,985.35,73.85,C10712
ORD-100496,2017-07-11,Central,Wisconsin,Consumer,Technology,2,0.0871,306.76,24.8,C13265
ORD-100497,2014-06-29,South,Louisiana,Home Office,Furniture,1,0.2901,100.99,8.33,C13146
ORD-100498,2017-01-29,East,Virginia,Consumer,Furniture,2,0.049,251.88,-34.32,C11603
ORD-100499,2016-11-26,West,Nevada,Corporate,Technology,3,0.2165,811.03,81.91,C10898
ORD-100500,2016-07-31,West,California,Corporate,Furniture,2,0.0876,252.82,8.57,C11292
ORD-100501,2017-07-14,East,North Carolina,Consumer,Furniture,3,0.0373,765.5,119.86,C10248
ORD-100502,2015-09-07,Central,Illinois,Consumer,Office Supplies,1,0.0796,79.17,17.01,C11214
ORD-100503,2017-06-05,West,Idaho,Consumer,Office Supplies,4,0.1415,135.81,11.02,C10363
ORD-100504,2016-10-09,Central,Ohio,Consumer,Office Supplies,2,0.0916,132.79,22.8,C11958
ORD-100505,2015-09-24,West,Colorado,Home Office,Office Supplies,2,0.1535,154.74,19.92,C10017
ORD-100506,2015-11-21,West,Utah,Corporate,Furniture,2,0.0836,290.1,34.03,C10604
ORD-100507,2017-02-05,South,Alabama,Consumer,Technology,7,0.1684,1655.89,187.07,C10160
ORD-100508,2014-02-25,East,Pennsylvania,Consumer,Furniture,5,0.0019,884.27,103.13,C13537
ORD-100509,2015-01-10,South,Tennessee,Corporate,Office Supplies,7,0.1165,538.63,134.97,C13335
